,loss,dice_coef,jacard,recall,precision,accuracy,val_loss,val_dice_coef,val_jacard,val_recall,val_precision,val_accuracy
15,0.1657482534646988,0.8348537683486938,0.7225616574287415,0.9639135599136353,0.9695707559585571,0.9785259366035461,0.27674779295921326,0.7238541841506958,0.578311562538147,0.8971541523933411,0.7787286043167114,0.8956705927848816
16,0.16399157047271729,0.8366103172302246,0.7250733971595764,0.9675549268722534,0.9702882170677185,0.9799065589904785,0.2763218879699707,0.7242799401283264,0.5765727758407593,0.8598874807357788,0.8133492469787598,0.9015973210334778
17,0.1627260446548462,0.8378757834434509,0.7269774675369263,0.969322144985199,0.9722318053245544,0.9811075329780579,0.27027326822280884,0.7303284406661987,0.5854858756065369,0.8925320506095886,0.7950341105461121,0.9015604853630066
18,0.16197194159030914,0.8386299014091492,0.7281657457351685,0.9710166454315186,0.9725677371025085,0.9817520976066589,0.2802456319332123,0.7203561067581177,0.5721460580825806,0.8478874564170837,0.8227824568748474,0.9023863673210144
19,0.16040228307247162,0.8401994705200195,0.7305647134780884,0.9747493863105774,0.9739091396331787,0.9833731651306152,0.2721661329269409,0.7284355163574219,0.583098828792572,0.8753867149353027,0.7988424301147461,0.8993803858757019
20,0.1601465791463852,0.8404551148414612,0.7310206294059753,0.9752403497695923,0.9743619561195374,0.9836785197257996,0.270013689994812,0.7305879592895508,0.5868985056877136,0.879738450050354,0.8101623058319092,0.9048169255256653
21,0.1597449630498886,0.8408566117286682,0.7315664291381836,0.9756277799606323,0.9752107262611389,0.9840826988220215,0.2853148579597473,0.7152866125106812,0.568393349647522,0.9112427830696106,0.7473353147506714,0.88427734375
22,0.15937267243862152,0.841228723526001,0.7321329712867737,0.9759553074836731,0.975601315498352,0.9843156933784485,0.2753731310367584,0.7252281904220581,0.5800679922103882,0.8724761009216309,0.8006274104118347,0.8994553685188293
23,0.1587083339691162,0.8418931365013123,0.733113706111908,0.978244423866272,0.975072979927063,0.9848623275756836,0.2698117196559906,0.7307894825935364,0.5845471024513245,0.8535822033882141,0.8480005860328674,0.9126860499382019
24,0.15773779153823853,0.8428633809089661,0.7346811890602112,0.9796457886695862,0.9771900773048401,0.9860089421272278,0.2726406753063202,0.727960467338562,0.5820414423942566,0.855077862739563,0.8266503810882568,0.9054495692253113
25,0.15691232681274414,0.84368896484375,0.7359049320220947,0.9809936285018921,0.9782494902610779,0.9867870211601257,0.2764631509780884,0.7241378426551819,0.5783836841583252,0.8810705542564392,0.7919658422470093,0.8978278040885925
26,0.15640844404697418,0.844192624092102,0.7367470264434814,0.9822654128074646,0.9783684015274048,0.98722904920578,0.2767011225223541,0.723899781703949,0.5782655477523804,0.892680287361145,0.7763748168945312,0.89372318983078
27,0.15603217482566833,0.84456866979599,0.7372779846191406,0.9830018877983093,0.9785019159317017,0.9875065684318542,0.2702019214630127,0.7303988337516785,0.5868363380432129,0.8857166767120361,0.7941872477531433,0.8997389674186707
28,0.1554124355316162,0.845188319683075,0.7381354570388794,0.983273446559906,0.979803740978241,0.9880247116088867,0.27046656608581543,0.730134129524231,0.5857315063476562,0.8702173829078674,0.8197037577629089,0.9063370823860168
29,0.1555313915014267,0.8450693488121033,0.7380726933479309,0.9840541481971741,0.9791104793548584,0.9880420565605164,0.27145618200302124,0.7291443347930908,0.5852852463722229,0.8877878785133362,0.8030698895454407,0.9037920832633972
30,0.15486150979995728,0.8457390069961548,0.7390514612197876,0.9852355718612671,0.9797972440719604,0.9886445999145508,0.2704142928123474,0.7301861643791199,0.5853434205055237,0.8565887808799744,0.8336742520332336,0.9083436131477356
31,0.15456177294254303,0.8460386395454407,0.7395725250244141,0.985101044178009,0.9811870455741882,0.9890629649162292,0.26942068338394165,0.7311795949935913,0.5868363976478577,0.8837828040122986,0.8138834834098816,0.9071744084358215
32,0.1544794887304306,0.8461206555366516,0.7396883964538574,0.9863919019699097,0.9795438051223755,0.988926887512207,0.2667696177959442,0.7338305115699768,0.5902146100997925,0.8734092712402344,0.8301400542259216,0.9109694361686707
33,0.15373584628105164,0.8468641638755798,0.7408644556999207,0.9865436553955078,0.9818143248558044,0.9897289276123047,0.267408549785614,0.7331915497779846,0.5896486043930054,0.8840749263763428,0.8120655417442322,0.906531035900116
34,0.15294602513313293,0.8476540446281433,0.742058277130127,0.9886849522590637,0.9818577766418457,0.9904236793518066,0.27056217193603516,0.7300376892089844,0.5848321914672852,0.8577813506126404,0.8381392955780029,0.9102204442024231
35,0.15260304510593414,0.8479965925216675,0.7425960302352905,0.9891106486320496,0.9822729229927063,0.9906967282295227,0.26370692253112793,0.7368927597999573,0.5939134955406189,0.8668075203895569,0.8426558971405029,0.9139607548713684
36,0.15274611115455627,0.8478534817695618,0.7423553466796875,0.9885745048522949,0.9823200106620789,0.990541934967041,0.2651177644729614,0.7354817986488342,0.5911065340042114,0.8537740707397461,0.8631704449653625,0.917891800403595
37,0.1522926539182663,0.8483067750930786,0.7430394887924194,0.9895859956741333,0.9826313853263855,0.990966796875,0.2664681375026703,0.7341312766075134,0.5898348093032837,0.8497057557106018,0.8602482080459595,0.9159183502197266
38,0.15215325355529785,0.8484461307525635,0.7432510256767273,0.9898192286491394,0.9826238751411438,0.9910385012626648,0.26898428797721863,0.7316149473190308,0.5859466195106506,0.8446606993675232,0.859242856502533,0.9143511652946472
39,0.15191933512687683,0.8486798405647278,0.7435532808303833,0.9895810484886169,0.9834992289543152,0.9912528991699219,0.27141833305358887,0.7291806936264038,0.5827807188034058,0.8411658406257629,0.867643415927887,0.9162629246711731
40,0.15241463482379913,0.8481844663619995,0.7428358197212219,0.9888705611228943,0.9828487038612366,0.9908113479614258,0.27190300822257996,0.728695809841156,0.5838043093681335,0.8554179668426514,0.8296546936035156,0.9066206812858582
41,0.15232858061790466,0.8482699394226074,0.7428917288780212,0.9890011548995972,0.9821158051490784,0.9906098246574402,0.26311254501342773,0.7374860048294067,0.5925807356834412,0.8609252572059631,0.8575039505958557,0.917724609375
42,0.15289388597011566,0.8477045297622681,0.7420808672904968,0.987836480140686,0.982347309589386,0.9903163909912109,0.27014052867889404,0.7304579019546509,0.5876078605651855,0.851641833782196,0.8419623374938965,0.9101212620735168
43,0.15250122547149658,0.8480969071388245,0.7426391243934631,0.989020824432373,0.9816786646842957,0.9904708862304688,0.2557182013988495,0.7448800802230835,0.6030153036117554,0.8715582489967346,0.868353009223938,0.9240131378173828
