<<<<<<< HEAD
,loss,side_6_loss,side_7_loss,side_8_loss,activation_291_loss,add_95_loss,side_6_dice_coef,side_6_jacard,side_6_recall_3,side_6_precision_3,side_6_accuracy,side_7_dice_coef,side_7_jacard,side_7_recall_3,side_7_precision_3,side_7_accuracy,side_8_dice_coef,side_8_jacard,side_8_recall_3,side_8_precision_3,side_8_accuracy,activation_291_dice_coef,activation_291_jacard,activation_291_recall_3,activation_291_precision_3,activation_291_accuracy,add_95_dice_coef,add_95_jacard,add_95_recall_3,add_95_precision_3,add_95_accuracy
0,2.9370851516723633,0.5570604801177979,0.5888582468032837,0.5797165036201477,0.6281836032867432,0.5832659006118774,0.3814559280872345,0.23952920734882355,0.16557340323925018,0.7139683961868286,0.7038434147834778,0.3591352105140686,0.22254252433776855,0.051856864243745804,0.31390833854675293,0.6509994268417358,0.3542793393135071,0.2185077667236328,0.000927417422644794,0.09831495583057404,0.6687228083610535,0.3639529347419739,0.2272549867630005,0.00011099615949206054,0.04274013265967369,0.6704335808753967,0.36476242542266846,0.22675752639770508,0.002926895394921303,0.21773405373096466,0.6687193512916565
1,2.4577651023864746,0.4014868140220642,0.4909237325191498,0.5161975026130676,0.5701233148574829,0.4790340065956116,0.5652455687522888,0.4026237428188324,0.6481127738952637,0.8032726049423218,0.8321171998977661,0.4194692075252533,0.2691798806190491,0.16966284811496735,0.9407996535301208,0.7234869599342346,0.3874066472053528,0.24287942051887512,0.014860723167657852,0.9278711676597595,0.6757205724716187,0.3550122082233429,0.21898381412029266,0.0,0.0,0.6712079644203186,0.43182554841041565,0.279010534286499,0.29316678643226624,0.9512941837310791,0.7626683712005615
2,2.186363697052002,0.33331358432769775,0.43047332763671875,0.4733058512210846,0.5362669229507446,0.4130040109157562,0.6683058142662048,0.5128218531608582,0.7731397151947021,0.8228877186775208,0.8707000613212585,0.5209842920303345,0.3596177399158478,0.6359813213348389,0.7852954864501953,0.8231462836265564,0.45907658338546753,0.30261996388435364,0.4623125493526459,0.8400179147720337,0.7942672967910767,0.3570247292518616,0.21978628635406494,0.0,0.0,0.671213686466217,0.5049172639846802,0.3432925045490265,0.6199069619178772,0.9137216806411743,0.8557854890823364
3,2.041304111480713,0.31741005182266235,0.37788981199264526,0.43887442350387573,0.5201658606529236,0.3869635760784149,0.6968728303909302,0.5443278551101685,0.7513376474380493,0.8614078164100647,0.8784988522529602,0.5900512337684631,0.42653948068618774,0.7174660563468933,0.8253833055496216,0.857201874256134,0.5163238644599915,0.35379213094711304,0.6681435108184814,0.7892749309539795,0.8322400450706482,0.3778683543205261,0.23539002239704132,0.0,0.0,0.671213686466217,0.5493326187133789,0.3841143548488617,0.6809777021408081,0.9087004065513611,0.8726146817207336
4,2.017259120941162,0.33673998713493347,0.3703450560569763,0.4269358217716217,0.508329451084137,0.3749087154865265,0.7025390267372131,0.5552322268486023,0.758154034614563,0.8182071447372437,0.865100622177124,0.6383024454116821,0.48023802042007446,0.749293327331543,0.7948684096336365,0.8539940118789673,0.5542601346969604,0.3914235234260559,0.7205236554145813,0.7605884075164795,0.8335435390472412,0.3953445255756378,0.24926242232322693,0.0,0.0,0.6712135076522827,0.5768567323684692,0.4126345217227936,0.7221615314483643,0.8524384498596191,0.8675492405891418
5,1.850118637084961,0.28400641679763794,0.3290623426437378,0.3919568955898285,0.4946358799934387,0.35045725107192993,0.7112690210342407,0.5640680193901062,0.7809101939201355,0.8644934296607971,0.8877213597297668,0.6433923244476318,0.4861485958099365,0.7469662427902222,0.848302960395813,0.872888445854187,0.5719056725502014,0.4091002941131592,0.7223146557807922,0.8013843297958374,0.8498421907424927,0.4072043299674988,0.25908714532852173,0.0,0.0,0.671212911605835,0.5873414278030396,0.42365312576293945,0.729719340801239,0.9018598198890686,0.8850274682044983
6,1.6723591089248657,0.24922797083854675,0.2782067656517029,0.3488616943359375,0.4831183850765228,0.31294435262680054,0.772055983543396,0.6351732015609741,0.8120730519294739,0.8893781900405884,0.9050028324127197,0.7288836240768433,0.5811821222305298,0.8122466802597046,0.874149739742279,0.8998218774795532,0.6374856233596802,0.47535452246665955,0.7954522371292114,0.8224742412567139,0.8762973546981812,0.4317816197872162,0.2778247892856598,0.0,0.0,0.6712083220481873,0.6476024985313416,0.4843287467956543,0.7887669801712036,0.9106591939926147,0.9051073789596558
7,1.6118167638778687,0.2441045492887497,0.2719096839427948,0.3250077962875366,0.4707179069519043,0.30007675290107727,0.7727416753768921,0.6381860971450806,0.8131389021873474,0.8986346125602722,0.9084060788154602,0.7429395318031311,0.6008336544036865,0.805104672908783,0.8968034386634827,0.9054610133171082,0.67499840259552,0.5188025832176208,0.7979185581207275,0.8608916997909546,0.8911673426628113,0.4478076994419098,0.29156920313835144,0.0003329884784761816,0.8618618845939636,0.6713063716888428,0.6643918752670288,0.504560112953186,0.7909238338470459,0.9212613105773926,0.9090331792831421
8,1.5384382009506226,0.23227491974830627,0.2623993456363678,0.30381378531455994,0.45407575368881226,0.2858744263648987,0.7909437417984009,0.6600970029830933,0.8311520218849182,0.8834473490715027,0.9084327816963196,0.7635818123817444,0.6246398687362671,0.832089900970459,0.8701631426811218,0.903972864151001,0.7095127701759338,0.5571183562278748,0.8360505700111389,0.8396025896072388,0.8935825228691101,0.46960967779159546,0.30977997183799744,0.19798389077186584,0.9732080101966858,0.7345166802406311,0.6880193948745728,0.5298594236373901,0.8203436136245728,0.891607403755188,0.90814208984375
9,1.4826006889343262,0.22800366580486298,0.25418975949287415,0.2857899069786072,0.438368558883667,0.2762487530708313,0.7898924946784973,0.6596966981887817,0.831226646900177,0.895168662071228,0.9125047326087952,0.7697597742080688,0.6330084204673767,0.8296611309051514,0.8846431374549866,0.9084246158599854,0.7305737733840942,0.5822139978408813,0.8347000479698181,0.856802761554718,0.8997851014137268,0.49250808358192444,0.32955029606819153,0.5530498027801514,0.9397726655006409,0.8413959741592407,0.6993679404258728,0.5430601239204407,0.8221381306648254,0.9009333848953247,0.9117985963821411
