,loss,dice_coef,jacard,recall_3,precision_3,accuracy
0,0.44960135221481323,0.1957443803548813,0.11069877445697784,0.028564639389514923,0.20487995445728302,0.15105794370174408
1,0.3594270944595337,0.24561110138893127,0.1421506106853485,4.227010208524007e-08,0.021276595070958138,0.02311197854578495
2,0.3472755551338196,0.26207104325294495,0.15333718061447144,4.6497103767251247e-07,0.5789473652839661,0.011961262673139572
3,0.33566343784332275,0.27971965074539185,0.16529765725135803,0.005823597777634859,0.7378165125846863,0.0071126301772892475
4,0.3312997817993164,0.29111847281455994,0.17338921129703522,0.12120280414819717,0.5942053198814392,0.004973958246409893
5,0.330432653427124,0.2956642806529999,0.1769106090068817,0.20067891478538513,0.5807554125785828,0.0034602864179760218
6,0.3235868513584137,0.3075152635574341,0.1859544813632965,0.22565001249313354,0.6210967898368835,0.0027587891090661287
7,0.32138440012931824,0.3185667395591736,0.19356653094291687,0.24342966079711914,0.6217052340507507,0.002070312388241291
8,0.3133716881275177,0.33585643768310547,0.20664581656455994,0.2779667377471924,0.6345535516738892,0.0018668619450181723
9,0.31609994173049927,0.33264076709747314,0.20401425659656525,0.26815441250801086,0.636802077293396,0.001748046837747097
10,0.3083497881889343,0.3441788852214813,0.21327926218509674,0.29377737641334534,0.6548445820808411,0.001661783899180591
11,0.30951938033103943,0.3524707555770874,0.2192801982164383,0.3058302700519562,0.6607610583305359,0.0016015624860301614
12,0.30523839592933655,0.354213148355484,0.22099776566028595,0.3034593462944031,0.6677069067955017,0.001417643274180591
13,0.30096742510795593,0.36385995149612427,0.22821363806724548,0.3148004412651062,0.6790784001350403,0.0016894531436264515
14,0.2985598146915436,0.3727369010448456,0.23522956669330597,0.3316737711429596,0.6847225427627563,0.0015494792023673654
15,0.29435914754867554,0.3811522424221039,0.24198539555072784,0.3385322690010071,0.6937739253044128,0.0015934244729578495
16,0.2889292240142822,0.39126837253570557,0.2506137788295746,0.36047616600990295,0.69761061668396,0.0015625000232830644
17,0.2854975461959839,0.40080153942108154,0.25801706314086914,0.36665841937065125,0.713272750377655,0.0015787760494276881
18,0.28210869431495667,0.4063226282596588,0.2634414732456207,0.3953233063220978,0.71274334192276,0.0015445963945239782
