,loss,side_6_loss,side_7_loss,side_8_loss,side_9_loss,side_10_loss,side_6_dice_coef,side_6_jacard,side_6_recall,side_6_precision,side_6_accuracy,side_7_dice_coef,side_7_jacard,side_7_recall,side_7_precision,side_7_accuracy,side_8_dice_coef,side_8_jacard,side_8_recall,side_8_precision,side_8_accuracy,side_9_dice_coef,side_9_jacard,side_9_recall,side_9_precision,side_9_accuracy,side_10_dice_coef,side_10_jacard,side_10_recall,side_10_precision,side_10_accuracy
10,1.7351453304290771,0.20334979891777039,0.23579828441143036,0.26599740982055664,0.33325818181037903,0.6967421174049377,0.8140605092048645,0.692879319190979,0.847441554069519,0.915284276008606,0.9212452173233032,0.7994996905326843,0.6739970445632935,0.8257482051849365,0.9046247005462646,0.9109092950820923,0.7396263480186462,0.5946767330169678,0.8050854206085205,0.896770179271698,0.9019497036933899,0.7056618928909302,0.5571126341819763,0.8245204091072083,0.8244202136993408,0.8803034424781799,0.36143648624420166,0.22551825642585754,0.10065637528896332,0.33731579780578613,0.6259605288505554
11,1.760984182357788,0.20890192687511444,0.24332217872142792,0.2718481123447418,0.34139472246170044,0.695517897605896,0.8081234693527222,0.686649739742279,0.8518760800361633,0.9081152081489563,0.9201120734214783,0.793084979057312,0.6684931516647339,0.8325342535972595,0.8963891267776489,0.9100962281227112,0.7390407919883728,0.5963300466537476,0.802931547164917,0.8897711634635925,0.898898720741272,0.7050827741622925,0.5576105713844299,0.8114798069000244,0.8276101350784302,0.8780977725982666,0.3609307110309601,0.22601187229156494,0.12286325544118881,0.35004207491874695,0.623172402381897
12,1.6711781024932861,0.18538247048854828,0.21966929733753204,0.2515868842601776,0.32064056396484375,0.6938987970352173,0.8225187063217163,0.703585147857666,0.8764743804931641,0.9069370627403259,0.9272225499153137,0.8058291673660278,0.6811197996139526,0.8545057773590088,0.8982015252113342,0.9173771142959595,0.7507889866828918,0.6071449518203735,0.8265970945358276,0.891173243522644,0.9064658880233765,0.7169548273086548,0.5688750147819519,0.8315339684486389,0.8392894268035889,0.8882777094841003,0.3656478822231293,0.2292424887418747,0.13387569785118103,0.3545796275138855,0.6216241121292114
13,1.6676890850067139,0.19049522280693054,0.2188616693019867,0.24889390170574188,0.3183394968509674,0.6910990476608276,0.823145866394043,0.7055305242538452,0.8583387136459351,0.9162077307701111,0.9249388575553894,0.8050755262374878,0.682259202003479,0.8409046530723572,0.9059581160545349,0.9159983396530151,0.7479559779167175,0.6059203743934631,0.8193153738975525,0.8997176289558411,0.9072631597518921,0.7139526009559631,0.5687135457992554,0.8233094215393066,0.8467991352081299,0.888976514339447,0.36664268374443054,0.2305319607257843,0.1372092217206955,0.38413089513778687,0.6308413147926331
14,1.678745985031128,0.19421957433223724,0.2235664576292038,0.2515886425971985,0.3204799294471741,0.6888917684555054,0.8201354146003723,0.7030720114707947,0.8688600063323975,0.916340708732605,0.9282447695732117,0.8046245574951172,0.6828212141990662,0.8477346897125244,0.9114524126052856,0.9200083613395691,0.7485975623130798,0.6081112623214722,0.8240934014320374,0.906335711479187,0.9109908938407898,0.711165189743042,0.567733645439148,0.8214718699455261,0.853970468044281,0.8912408351898193,0.36438003182411194,0.230158731341362,0.15709777176380157,0.39105820655822754,0.6292206048965454
15,1.6904529333114624,0.19853802025318146,0.23082323372364044,0.25436723232269287,0.31977197527885437,0.686952531337738,0.8189470171928406,0.6995056867599487,0.8573440313339233,0.9114199280738831,0.922954797744751,0.8062167167663574,0.6827186346054077,0.8368673324584961,0.9073217511177063,0.915238082408905,0.7509183883666992,0.6087577939033508,0.8167415857315063,0.9038103818893433,0.907884955406189,0.7139933705329895,0.5672850608825684,0.8151553869247437,0.8586626648902893,0.8912339806556702,0.369181752204895,0.23314842581748962,0.1775897741317749,0.4150169789791107,0.6342661380767822
16,1.6337804794311523,0.18517282605171204,0.21364238858222961,0.2421083152294159,0.30789095163345337,0.6849661469459534,0.8246563673019409,0.706490159034729,0.8680446743965149,0.9205053448677063,0.929453432559967,0.8125146627426147,0.6906880140304565,0.854745626449585,0.9081423878669739,0.9210010766983032,0.7583633661270142,0.6176741123199463,0.8346250653266907,0.9037180542945862,0.9133011102676392,0.7192395925521851,0.5735515356063843,0.8277469277381897,0.861261785030365,0.8958120942115784,0.37081068754196167,0.23483940958976746,0.19649744033813477,0.4228834807872772,0.63462895154953
17,1.5102686882019043,0.16092637181282043,0.18378736078739166,0.2107430398464203,0.2707725465297699,0.6840402483940125,0.8463643789291382,0.7380264401435852,0.8843565583229065,0.9320659637451172,0.9385970830917358,0.838174045085907,0.7268296480178833,0.8687801361083984,0.9296343922615051,0.9328423738479614,0.785840630531311,0.653551459312439,0.8569461107254028,0.9222878217697144,0.9266096949577332,0.7487657070159912,0.6092060804367065,0.8482874035835266,0.8896743059158325,0.912411093711853,0.3791005313396454,0.23952564597129822,0.1944543570280075,0.44672614336013794,0.6432502865791321
18,1.537439227104187,0.16915342211723328,0.19164012372493744,0.2193659096956253,0.2748754918575287,0.6824042201042175,0.8418490290641785,0.7325883507728577,0.8860721588134766,0.913401186466217,0.93251633644104,0.8329703211784363,0.7211941480636597,0.8723971247673035,0.911669909954071,0.9276776909828186,0.7839306592941284,0.6523703336715698,0.850900411605835,0.9088569283485413,0.9200738072395325,0.7504719495773315,0.6127209067344666,0.8459821343421936,0.878092348575592,0.907446563243866,0.3816692531108856,0.24180802702903748,0.23422139883041382,0.4575251042842865,0.6442357301712036
19,1.5587880611419678,0.17173653841018677,0.1995072215795517,0.22273202240467072,0.2851860821247101,0.6796259880065918,0.8405841588973999,0.7297716736793518,0.8759223818778992,0.9222643375396729,0.9325259923934937,0.829706072807312,0.7152557373046875,0.8572508096694946,0.9168195724487305,0.924814760684967,0.7805944681167603,0.646828293800354,0.8446588516235352,0.9116611480712891,0.9191339015960693,0.7409613728523254,0.6004317998886108,0.8307380676269531,0.8835211992263794,0.9049527645111084,0.38012343645095825,0.24167275428771973,0.2691059708595276,0.5055346488952637,0.6610715389251709
20,1.5281141996383667,0.16988445818424225,0.1902945339679718,0.21477822959423065,0.2757967710494995,0.6773601770401001,0.8393036127090454,0.7289085984230042,0.8844937682151794,0.9211066365242004,0.9347910284996033,0.8315783739089966,0.7181288003921509,0.8662950992584229,0.9206027388572693,0.9289423823356628,0.7832738161087036,0.6513868570327759,0.8578199148178101,0.9120238423347473,0.9233137965202332,0.7450798749923706,0.606824517250061,0.8419321775436401,0.8834401965141296,0.9082363247871399,0.3828146159648895,0.24377183616161346,0.31624796986579895,0.5322048664093018,0.6721115112304688
21,1.5172653198242188,0.16261319816112518,0.1883566677570343,0.21331007778644562,0.27933329343795776,0.6736518740653992,0.8442810773849487,0.735092282295227,0.8783645629882812,0.9331761598587036,0.9370853304862976,0.8358128666877747,0.7232414484024048,0.8638048768043518,0.9304587244987488,0.9315551519393921,0.7836214303970337,0.6506854295730591,0.8487200736999512,0.9256942272186279,0.9251959323883057,0.7401472926139832,0.599819540977478,0.8283351063728333,0.8931500911712646,0.9076874852180481,0.38265442848205566,0.24466535449028015,0.41265517473220825,0.6044145822525024,0.7076717615127563
22,1.4009754657745361,0.13993801176548004,0.1572163701057434,0.18734848499298096,0.24471375346183777,0.6717582941055298,0.8606098890304565,0.7589869499206543,0.9108715057373047,0.9291920065879822,0.9459476470947266,0.8530492782592773,0.7487759590148926,0.899036705493927,0.9254228472709656,0.9408766627311707,0.8040005564689636,0.6785315871238708,0.8812668919563293,0.9187739491462708,0.9329569339752197,0.7633598446846008,0.6302584409713745,0.8687257170677185,0.8953269720077515,0.9206170439720154,0.3918570876121521,0.2504812777042389,0.706022322177887,0.710762083530426,0.8018175959587097
23,1.4308089017868042,0.15235665440559387,0.16919437050819397,0.19010810554027557,0.2485438585281372,0.6706059575080872,0.860409140586853,0.7586836814880371,0.8972203731536865,0.9248449206352234,0.9401007294654846,0.8543995022773743,0.7503188848495483,0.8843964338302612,0.9234395027160645,0.9355877041816711,0.8098053932189941,0.6850773096084595,0.8733165264129639,0.9197791814804077,0.9308401942253113,0.7672428488731384,0.6315221190452576,0.8562330007553101,0.9008193612098694,0.918843686580658,0.394004225730896,0.25197213888168335,0.8267611861228943,0.751305341720581,0.8476314544677734
24,1.465246319770813,0.15944752097129822,0.17750120162963867,0.20197109878063202,0.2595638036727905,0.6667624711990356,0.8556707501411438,0.7518014311790466,0.8917915225028992,0.9298491477966309,0.9401695132255554,0.8496717214584351,0.7440046072006226,0.8805989623069763,0.9283866286277771,0.9361327886581421,0.8006930351257324,0.6744747161865234,0.8680070042610168,0.9204683303833008,0.92942875623703,0.7578098773956299,0.6223761439323425,0.8557552099227905,0.8952470421791077,0.9166828393936157,0.3924716114997864,0.2521343529224396,0.854420006275177,0.7497445940971375,0.8531327843666077
25,1.400388479232788,0.14528211951255798,0.16468115150928497,0.1860356628894806,0.23836322128772736,0.6660261750221252,0.859592616558075,0.7583692073822021,0.892025351524353,0.9372358322143555,0.9428209662437439,0.8549343943595886,0.7527212500572205,0.8805456161499023,0.9329831600189209,0.9377091526985168,0.8124164342880249,0.691048264503479,0.8730087876319885,0.9276394844055176,0.9334864020347595,0.77224200963974,0.6414918899536133,0.8584439158439636,0.9080699682235718,0.9221087098121643,0.39972764253616333,0.2565365731716156,0.8684735894203186,0.7536487579345703,0.8583707213401794
26,1.3630205392837524,0.1390429437160492,0.1514706164598465,0.18060167133808136,0.22993066906929016,0.6619746088981628,0.8699564933776855,0.7732279300689697,0.9101050496101379,0.9298779964447021,0.9459525942802429,0.8656359910964966,0.7671865224838257,0.8974791765213013,0.9341339468955994,0.9434717893600464,0.8182477951049805,0.6983110308647156,0.8887134790420532,0.9230862855911255,0.9368119835853577,0.7829161882400513,0.6540800929069519,0.8693321347236633,0.9065878391265869,0.9249114990234375,0.402748167514801,0.2590360641479492,0.8961563110351562,0.7562404274940491,0.866113007068634
27,1.4050030708312988,0.15407320857048035,0.16635459661483765,0.18425124883651733,0.23934125900268555,0.6609827876091003,0.8598746061325073,0.7588291764259338,0.890564501285553,0.9258776307106018,0.938382089138031,0.8582757115364075,0.7577754855155945,0.8899185061454773,0.9252720475196838,0.9379650354385376,0.8152893781661987,0.6951303482055664,0.8817002773284912,0.9209657907485962,0.9338703155517578,0.7748750448226929,0.6441144943237305,0.8649804592132568,0.9075406193733215,0.9239222407341003,0.40335893630981445,0.2600151598453522,0.8912910223007202,0.747725784778595,0.8604132533073425
28,1.3953373432159424,0.1509903222322464,0.1655648946762085,0.1854715645313263,0.23453104496002197,0.6587792634963989,0.8630043268203735,0.7636712789535522,0.8951067924499512,0.9270793199539185,0.9402340054512024,0.8617274165153503,0.7620919942855835,0.890038251876831,0.9262980818748474,0.9383658170700073,0.8190308809280396,0.6992455124855042,0.8815872669219971,0.9179596900939941,0.932766318321228,0.7841503620147705,0.6546368598937988,0.8660967350006104,0.9034639596939087,0.9227958917617798,0.4087453782558441,0.2635723948478699,0.9051170945167542,0.7419121861457825,0.860302746295929
29,1.3302583694458008,0.12965136766433716,0.14767980575561523,0.16933265328407288,0.22967609763145447,0.653918445110321,0.8677347302436829,0.7708098292350769,0.9110192060470581,0.9399861097335815,0.9498326778411865,0.8628179430961609,0.7644671201705933,0.8989251852035522,0.9373156428337097,0.945043683052063,0.8159223794937134,0.6971120238304138,0.8930830955505371,0.927888035774231,0.9398845434188843,0.7714444398880005,0.6430037021636963,0.8744987845420837,0.9055071473121643,0.9260990023612976,0.4057937264442444,0.26347965002059937,0.9135519862174988,0.7602187395095825,0.8722875118255615
30,1.3281183242797852,0.13593187928199768,0.15239496529102325,0.1696563959121704,0.21616753935813904,0.6539672017097473,0.8773387670516968,0.7840158939361572,0.9049749970436096,0.9410324692726135,0.9482685327529907,0.8743877410888672,0.7801655530929565,0.8942616581916809,0.9394930601119995,0.9443139433860779,0.8353124856948853,0.7218443155288696,0.8899151682853699,0.9339529275894165,0.9410117864608765,0.798017680644989,0.6738492250442505,0.8789344429969788,0.919323742389679,0.9324271082878113,0.4140530228614807,0.26785826683044434,0.9169694185256958,0.754332423210144,0.8698760867118835
31,1.334456205368042,0.14126798510551453,0.1522851288318634,0.17093193531036377,0.21835418045520782,0.6516171097755432,0.8728798031806946,0.777916431427002,0.9036453366279602,0.9301478862762451,0.944012463092804,0.875085711479187,0.7816692590713501,0.8983094096183777,0.9348815679550171,0.9439970850944519,0.8355169296264648,0.7227725386619568,0.8911917805671692,0.9279618859291077,0.939315915107727,0.7979570627212524,0.6736308336257935,0.8755483031272888,0.9161784052848816,0.9302591681480408,0.41661199927330017,0.27013373374938965,0.9259887337684631,0.7466568350791931,0.8676472902297974
32,1.290219783782959,0.1285885125398636,0.14157801866531372,0.15989646315574646,0.21193885803222656,0.6482179164886475,0.8804472088813782,0.7885119318962097,0.9105055928230286,0.9402953386306763,0.949777364730835,0.8793792724609375,0.7872288227081299,0.9025768041610718,0.940366268157959,0.9472704529762268,0.8400842547416687,0.728153645992279,0.8991060256958008,0.9345408082008362,0.9441301822662354,0.7985619902610779,0.6744669675827026,0.8783566951751709,0.9220333099365234,0.9332046508789062,0.4187559187412262,0.272266685962677,0.9290928840637207,0.7578023076057434,0.8745861053466797
33,1.288053274154663,0.1333134025335312,0.1411510407924652,0.1619528979063034,0.20557773113250732,0.646058201789856,0.8793600797653198,0.7883059978485107,0.908545732498169,0.9336395859718323,0.9468031525611877,0.8785060048103333,0.7872676849365234,0.9025574326515198,0.9377487301826477,0.9463508725166321,0.8401147127151489,0.7296541929244995,0.8938174247741699,0.9304487109184265,0.9410192966461182,0.804185688495636,0.6833135485649109,0.8794703483581543,0.9196303486824036,0.9327024817466736,0.4232640862464905,0.2756612300872803,0.9370854496955872,0.7601521015167236,0.8777434229850769
34,1.270300269126892,0.12631194293498993,0.13847997784614563,0.1564290076494217,0.20554666221141815,0.6435327529907227,0.8814359903335571,0.7915169596672058,0.9147014617919922,0.9381757974624634,0.9503677487373352,0.8803168535232544,0.7909224629402161,0.9047445058822632,0.9388641119003296,0.9474378228187561,0.8425565958023071,0.7339214086532593,0.9000436663627625,0.9337897896766663,0.9441633820533752,0.8039453625679016,0.6840301752090454,0.8834748268127441,0.9213240742683411,0.9345505833625793,0.42427483201026917,0.276991605758667,0.9410108923912048,0.7577642798423767,0.8773295283317566
35,1.1918199062347412,0.11300720274448395,0.11924660205841064,0.13618697226047516,0.18331047892570496,0.6400686502456665,0.8904229998588562,0.804345428943634,0.9210264682769775,0.9459952116012573,0.9551486968994141,0.8914499282836914,0.8062857389450073,0.9182729125022888,0.9475598335266113,0.9548099637031555,0.8533861041069031,0.7483333349227905,0.9143523573875427,0.9417281746864319,0.9515100121498108,0.810836136341095,0.6929101347923279,0.9006310701370239,0.9300153255462646,0.943014919757843,0.42926883697509766,0.28077754378318787,0.9472703337669373,0.7672644257545471,0.8840585350990295
36,1.2808964252471924,0.13745136559009552,0.14142215251922607,0.15878331661224365,0.20361682772636414,0.6396228075027466,0.8830254673957825,0.7932896018028259,0.9087452292442322,0.93562251329422,0.9475696682929993,0.8846084475517273,0.7963138222694397,0.9055690765380859,0.93699711561203,0.9470453858375549,0.8507040143013,0.7448336482048035,0.9011961221694946,0.932045042514801,0.9439125061035156,0.8090200424194336,0.6906566619873047,0.8877769708633423,0.9220571517944336,0.9361532926559448,0.42995983362197876,0.2815263867378235,0.9429752826690674,0.7479234337806702,0.8722028136253357
37,1.2316257953643799,0.12267114967107773,0.13128069043159485,0.14675256609916687,0.19443181157112122,0.63648921251297,0.8861992955207825,0.7984538078308105,0.9147454500198364,0.9452250599861145,0.9528608918190002,0.8875025510787964,0.8009122014045715,0.9093837738037109,0.9459166526794434,0.9513786435127258,0.8529879450798035,0.7481785416603088,0.906078577041626,0.9408970475196838,0.9485739469528198,0.8112154006958008,0.6930925250053406,0.8907244801521301,0.9312512874603271,0.9403249025344849,0.43093305826187134,0.28293389081954956,0.9488244652748108,0.7515682578086853,0.8756224513053894
38,1.23820960521698,0.12206319719552994,0.13197174668312073,0.1489402949810028,0.20165197551250458,0.633582353591919,0.8848181962966919,0.7964886426925659,0.9187913537025452,0.9397417306900024,0.9522266387939453,0.8854150772094727,0.7982091903686523,0.9123346209526062,0.940284252166748,0.9503574371337891,0.8504899740219116,0.7444584965705872,0.9075700640678406,0.9356096386909485,0.9471920132637024,0.8067463040351868,0.68641597032547,0.8867431282997131,0.9275365471839905,0.9377675652503967,0.43083420395851135,0.28407710790634155,0.9552218317985535,0.7544863224029541,0.8787584900856018
39,1.2188084125518799,0.12171123176813126,0.12758538126945496,0.14304199814796448,0.19539718329906464,0.6310726404190063,0.8846480250358582,0.7957380414009094,0.9127471446990967,0.9493388533592224,0.9536457061767578,0.8852968215942383,0.7974609732627869,0.9088407158851624,0.9524282217025757,0.9534436464309692,0.850010871887207,0.7445177435874939,0.9061919450759888,0.9456591606140137,0.9502637386322021,0.8016688227653503,0.682895302772522,0.8909844160079956,0.9293364882469177,0.9397348761558533,0.43323197960853577,0.28612637519836426,0.9499835968017578,0.7581408619880676,0.8796230554580688
40,1.1633827686309814,0.1138642281293869,0.1178772896528244,0.13144780695438385,0.17124083638191223,0.6289525628089905,0.8902766108512878,0.8053377270698547,0.9302617907524109,0.9370437860488892,0.9549148678779602,0.8910366892814636,0.8071025609970093,0.9242641925811768,0.9414188861846924,0.9545702338218689,0.8588992357254028,0.7583497166633606,0.9281123876571655,0.932529091835022,0.9525964260101318,0.8239694833755493,0.7129808068275452,0.9115495681762695,0.9264196157455444,0.9451602697372437,0.4433809220790863,0.29243436455726624,0.960237443447113,0.7614978551864624,0.8839073181152344
41,1.2054948806762695,0.1193171888589859,0.12631426751613617,0.143853098154068,0.18968380987644196,0.626326322555542,0.891496479511261,0.8060363531112671,0.9148222804069519,0.9455044865608215,0.9529830813407898,0.894396185874939,0.8111580610275269,0.9096075296401978,0.9488394260406494,0.9524604678153992,0.8603208661079407,0.7582428455352783,0.90500408411026,0.9418414831161499,0.9485594630241394,0.8142023086547852,0.696471095085144,0.8881663084030151,0.9343459010124207,0.9405940771102905,0.4397371709346771,0.2910909950733185,0.9576054811477661,0.7706551551818848,0.888385534286499
42,1.2062101364135742,0.12438113987445831,0.12589098513126373,0.1431901901960373,0.18777821958065033,0.6249695420265198,0.8841372728347778,0.7959735989570618,0.9142277836799622,0.9431391954421997,0.95196533203125,0.8880370855331421,0.8031007051467896,0.9124293327331543,0.9460087418556213,0.952389657497406,0.855161190032959,0.7538160085678101,0.9095120429992676,0.9403224587440491,0.9494696259498596,0.816269040107727,0.7041577100753784,0.8923972249031067,0.9318504333496094,0.9410631656646729,0.4435506761074066,0.29397857189178467,0.9590756893157959,0.7526757717132568,0.8786023259162903
43,1.170316457748413,0.11484311521053314,0.11849799007177353,0.133737713098526,0.18163397908210754,0.6216033697128296,0.8918043375015259,0.8072174787521362,0.9203130006790161,0.9470978379249573,0.9553054571151733,0.8951443433761597,0.8130906224250793,0.9180196523666382,0.9517746567726135,0.9561911225318909,0.8627306818962097,0.7631147503852844,0.915406346321106,0.9458784461021423,0.9533012509346008,0.8180685043334961,0.7037951946258545,0.9009000062942505,0.935845673084259,0.9451572299003601,0.4430745244026184,0.2947775423526764,0.9626243710517883,0.7614619731903076,0.8844459652900696
44,1.1268776655197144,0.1107356920838356,0.11148059368133545,0.12234281003475189,0.16230282187461853,0.6200159192085266,0.8947256803512573,0.8125375509262085,0.9256318211555481,0.9444238543510437,0.9560741186141968,0.8982882499694824,0.8187968134880066,0.925901472568512,0.9482011198997498,0.9574921727180481,0.8693920373916626,0.7743765711784363,0.9249780178070068,0.9451075792312622,0.9561059474945068,0.8288639187812805,0.7218433618545532,0.9136433601379395,0.9359262585639954,0.9492327570915222,0.4521605372428894,0.3007957935333252,0.9670581817626953,0.7620387077331543,0.8858117461204529
45,1.1544253826141357,0.11610883474349976,0.12181812524795532,0.1304321587085724,0.16688546538352966,0.6191806793212891,0.8913905024528503,0.8079373240470886,0.9229949712753296,0.9385402202606201,0.9531392455101013,0.8977217674255371,0.8186460733413696,0.9221394062042236,0.9414054155349731,0.9538861513137817,0.8730824589729309,0.779678463935852,0.9227175116539001,0.9354720711708069,0.9519514441490173,0.8386185765266418,0.7327799201011658,0.9097816944122314,0.9303953647613525,0.946036159992218,0.4573405683040619,0.303902804851532,0.9662801623344421,0.7592445015907288,0.8840382695198059
46,1.171005129814148,0.12266937643289566,0.12326661497354507,0.13630397617816925,0.1723162829875946,0.6164490580558777,0.890886127948761,0.8069793581962585,0.9162283539772034,0.9441561102867126,0.9529629945755005,0.897114098072052,0.8173405528068542,0.9167627692222595,0.9468932747840881,0.9540913701057434,0.8685574531555176,0.7724646925926208,0.9128355383872986,0.9423918128013611,0.951257586479187,0.8345311284065247,0.7260485887527466,0.9017768502235413,0.9376436471939087,0.9460656642913818,0.45665210485458374,0.3042915463447571,0.9651989340782166,0.7609336972236633,0.8847486972808838
47,1.1484180688858032,0.11607585847377777,0.11623270809650421,0.129522904753685,0.17237821221351624,0.6142085194587708,0.8871860504150391,0.8012081384658813,0.9203920960426331,0.9395604133605957,0.9526729583740234,0.8941963911056519,0.8127503395080566,0.9175437688827515,0.9480037689208984,0.9547297358512878,0.8646063804626465,0.7669476270675659,0.9157188534736633,0.9417201280593872,0.9519442319869995,0.8266512155532837,0.7171152234077454,0.900714635848999,0.9350865483283997,0.9448319673538208,0.4562498927116394,0.3050059676170349,0.9698762893676758,0.756904125213623,0.8835288882255554
