,loss,side_6_loss,side_7_loss,side_8_loss,activation_56_loss,add_19_loss,side_6_dice_coef,side_6_jacard,side_6_recall,side_6_precision,side_6_accuracy,side_7_dice_coef,side_7_jacard,side_7_recall,side_7_precision,side_7_accuracy,side_8_dice_coef,side_8_jacard,side_8_recall,side_8_precision,side_8_accuracy,activation_56_dice_coef,activation_56_jacard,activation_56_recall,activation_56_precision,activation_56_accuracy,add_19_dice_coef,add_19_jacard,add_19_recall,add_19_precision,add_19_accuracy
66,0.4884738326072693,0.10086791217327118,0.09684760123491287,0.09679179638624191,0.09756740182638168,0.09639912843704224,0.9035857915878296,0.8262902498245239,0.9316428303718567,0.9459830522537231,0.9585572481155396,0.909324049949646,0.8358350992202759,0.9365305304527283,0.9458605647087097,0.9600847959518433,0.9100061655044556,0.8370053172111511,0.9343785047531128,0.9476999044418335,0.9600467681884766,0.9093126058578491,0.8358685374259949,0.9338243007659912,0.9474377632141113,0.9597752690315247,0.9080580472946167,0.8337283134460449,0.9352867007255554,0.9475428462028503,0.9602835178375244
67,0.4846530854701996,0.10032464563846588,0.09597197920084,0.09614989906549454,0.09654103219509125,0.09566553682088852,0.9014171361923218,0.8228365182876587,0.9320034980773926,0.9454648494720459,0.9584891200065613,0.907939076423645,0.8336358070373535,0.9382961392402649,0.9451093673706055,0.9603834748268127,0.9085052609443665,0.8346025347709656,0.9357950091362,0.9474921822547913,0.9604292511940002,0.9083048105239868,0.8342528343200684,0.9345709681510925,0.9481874108314514,0.9602816104888916,0.9065431356430054,0.8313113451004028,0.9364010691642761,0.9475959539413452,0.9606612920761108
68,0.4860244393348694,0.10013719648122787,0.09655357897281647,0.09650085121393204,0.09694284945726395,0.09588994830846786,0.9054168462753296,0.8287912607192993,0.9335434436798096,0.944330632686615,0.9585794806480408,0.9116173982620239,0.8391257524490356,0.9371723532676697,0.9459593892097473,0.9603263735771179,0.9125956296920776,0.8407899141311646,0.9365323781967163,0.947104275226593,0.9605286717414856,0.9122274518013,0.8401861190795898,0.9356831312179565,0.9476258158683777,0.9604406952857971,0.9104625582695007,0.8371947407722473,0.9370101094245911,0.9471330642700195,0.9606927037239075
69,0.4569562077522278,0.09544101357460022,0.09038323909044266,0.09026071429252625,0.09069506824016571,0.09017620980739594,0.9026193618774414,0.8248147964477539,0.9362668395042419,0.9471011757850647,0.9604421257972717,0.9092806577682495,0.8358362913131714,0.9413596391677856,0.9480462670326233,0.9624192714691162,0.9099141359329224,0.8368848562240601,0.9405842423439026,0.949228823184967,0.9625908136367798,0.9097622036933899,0.8366212844848633,0.9393366575241089,0.950078547000885,0.9624899625778198,0.9078940153121948,0.8335138559341431,0.9406673908233643,0.9495025277137756,0.9627150297164917
70,0.5833050012588501,0.11999325454235077,0.11642472445964813,0.115964375436306,0.11566849052906036,0.1152542233467102,0.8896834254264832,0.8040362596511841,0.9211637377738953,0.9368735551834106,0.9519605040550232,0.8938900828361511,0.8112145662307739,0.9223926663398743,0.9398131966590881,0.9534012079238892,0.8952711820602417,0.8134978413581848,0.9205192923545837,0.9413586258888245,0.953351616859436,0.8956425786018372,0.8140748739242554,0.9221230149269104,0.9402416348457336,0.9534675478935242,0.8936040997505188,0.8106465339660645,0.9229621887207031,0.940475344657898,0.9538186192512512
71,0.45282214879989624,0.09328900277614594,0.08973852545022964,0.08983379602432251,0.09064502269029617,0.0893157571554184,0.909010112285614,0.8347272872924805,0.9386228322982788,0.9469500184059143,0.9611465334892273,0.9147084951400757,0.8443726301193237,0.9420164227485657,0.9477149248123169,0.9625124335289001,0.9150052070617676,0.8449435234069824,0.9411056041717529,0.9484666585922241,0.9624873995780945,0.9144514799118042,0.844002366065979,0.939467191696167,0.9495522379875183,0.9623452425003052,0.9132927656173706,0.8419892191886902,0.9413875937461853,0.9490625858306885,0.9627907872200012
72,0.4682125151157379,0.09679725766181946,0.09264077991247177,0.09289702028036118,0.09351019561290741,0.09236735105514526,0.906112551689148,0.8302725553512573,0.9407725930213928,0.940453052520752,0.9594984650611877,0.9121761322021484,0.8403525352478027,0.9448598623275757,0.941573977470398,0.9612115025520325,0.91302889585495,0.8417786359786987,0.9442489743232727,0.9417411684989929,0.9610768556594849,0.9124757051467896,0.8408589363098145,0.9428857564926147,0.9430806636810303,0.9611256718635559,0.9109514355659485,0.8382965922355652,0.9444417953491211,0.9426270127296448,0.9614598751068115
73,0.47641700506210327,0.09841474890708923,0.09478658437728882,0.09427973628044128,0.09482952952384949,0.09410649538040161,0.90202397108078,0.8235271573066711,0.9336859583854675,0.9445075392723083,0.9586883783340454,0.9080498814582825,0.8335782289505005,0.9364831447601318,0.94618159532547,0.9601840972900391,0.9093025326728821,0.8356738090515137,0.9357745051383972,0.9474342465400696,0.9604020714759827,0.9092324376106262,0.8355695009231567,0.9344795942306519,0.9482120275497437,0.9602609276771545,0.9071521759033203,0.8320573568344116,0.936351478099823,0.9475603699684143,0.9606326818466187
74,0.4542287290096283,0.09436240047216415,0.09010686725378036,0.0901445597410202,0.09011118113994598,0.08950380980968475,0.9064429998397827,0.830963134765625,0.9372577667236328,0.9463455677032471,0.9604917168617249,0.9133991003036499,0.8425677418708801,0.9413416981697083,0.9479848146438599,0.9623915553092957,0.9140159487724304,0.8435940742492676,0.9403104782104492,0.9493813514709473,0.9625567197799683,0.9139834642410278,0.843554675579071,0.9400027990341187,0.9500011801719666,0.9626776576042175,0.9119629859924316,0.8401439785957336,0.9408355951309204,0.9493860602378845,0.9627278447151184
75,0.42441314458847046,0.08861197531223297,0.08392556011676788,0.08381892740726471,0.08439236879348755,0.08366431295871735,0.9085626602172852,0.8350942730903625,0.9412197470664978,0.9471806883811951,0.9620648622512817,0.9158121347427368,0.8473782539367676,0.9468854069709778,0.9472100734710693,0.9638993740081787,0.9163609743118286,0.8483384251594543,0.9456207156181335,0.9487316608428955,0.964038074016571,0.9160453081130981,0.8478153347969055,0.9444223642349243,0.9495229721069336,0.9639344811439514,0.9141963124275208,0.8446299433708191,0.9456886053085327,0.9490920305252075,0.9641889929771423
