,loss,dice_coef,jacard,recall_1,precision_1,accuracy
0,0.2997376024723053,0.023493245244026184,0.012139719910919666,0.0858822613954544,0.01717185787856579,0.9422993659973145
1,0.1475556194782257,0.05767127126455307,0.031271882355213165,0.46839267015457153,0.7309792637825012,0.9930326342582703
2,0.10995277762413025,0.08611949533224106,0.04843336343765259,0.6437500715255737,0.7807188034057617,0.9946850538253784
3,0.08478245139122009,0.11180327087640762,0.06534667313098907,0.7322893142700195,0.8086869716644287,0.9956369996070862
4,0.06598368287086487,0.14096854627132416,0.08521303534507751,0.7810314893722534,0.8314446210861206,0.9962655901908875
5,0.05196895822882652,0.1666623055934906,0.10458914935588837,0.8103237152099609,0.8430513739585876,0.9966304302215576
6,0.04086843878030777,0.1984911561012268,0.12908148765563965,0.8305094242095947,0.8584464192390442,0.9969668388366699
7,0.032128073275089264,0.2292090505361557,0.1545587033033371,0.8519399762153625,0.8727514147758484,0.9973049163818359
8,0.025632468983530998,0.2547858953475952,0.17768457531929016,0.8562950491905212,0.8814750909805298,0.9974392056465149
9,0.0204177089035511,0.29048627614974976,0.20895583927631378,0.8682900667190552,0.8880960941314697,0.9976138472557068
10,0.016347341239452362,0.30944737792015076,0.22992251813411713,0.8757602572441101,0.8975531458854675,0.9977806210517883
11,0.013313086703419685,0.3380473554134369,0.25769394636154175,0.8828380703926086,0.9026716351509094,0.9978980422019958
12,0.010888490825891495,0.36289069056510925,0.28390470147132874,0.8914619088172913,0.9098747968673706,0.9980518221855164
13,0.009184472262859344,0.38561785221099854,0.3082771599292755,0.8948556184768677,0.911004900932312,0.9980935454368591
14,0.007793410215526819,0.3999295234680176,0.32663294672966003,0.9008352160453796,0.9167792797088623,0.9982089400291443
15,0.006823285948485136,0.41633859276771545,0.34484708309173584,0.9014615416526794,0.91914963722229,0.9982395172119141
16,0.0059183151461184025,0.4295673370361328,0.361221581697464,0.9081381559371948,0.9230995774269104,0.998342752456665
17,0.0054010506719350815,0.44527220726013184,0.3780958950519562,0.9093290567398071,0.924770712852478,0.9983704686164856
18,0.004906503949314356,0.4420766532421112,0.3798229694366455,0.9123519659042358,0.9277764558792114,0.9984305500984192
19,0.0044209156185388565,0.457295686006546,0.39609816670417786,0.9179823398590088,0.9313029646873474,0.9985173940658569
20,0.004231201484799385,0.4657788872718811,0.405170738697052,0.9183781743049622,0.9314334392547607,0.9985231757164001
21,0.003937730100005865,0.4708084464073181,0.4123941957950592,0.9228097796440125,0.9337276816368103,0.9985868334770203
22,0.003717562882229686,0.47634539008140564,0.4196910262107849,0.9251219630241394,0.935654878616333,0.9986292123794556
23,0.003623097902163863,0.4773736596107483,0.42211735248565674,0.9257487654685974,0.9350443482398987,0.9986286163330078
24,0.003328235587105155,0.4819470942020416,0.4285705089569092,0.9311221241950989,0.9388920068740845,0.9987185001373291
25,0.003251900663599372,0.49895599484443665,0.4445333778858185,0.9309425950050354,0.9402377009391785,0.9987311959266663
26,0.003135399892926216,0.4955710768699646,0.443020761013031,0.9337379336357117,0.9412940740585327,0.9987685680389404
27,0.003126428695395589,0.4941154718399048,0.44188451766967773,0.9329913854598999,0.9406745433807373,0.9987544417381287
28,0.003016401780769229,0.49260154366493225,0.4417803883552551,0.9354580640792847,0.9424065351486206,0.9987962245941162
29,0.002870525699108839,0.5025240182876587,0.4519580006599426,0.9378718137741089,0.9446724653244019,0.9988412261009216
30,0.0028210808522999287,0.5006045699119568,0.4506436288356781,0.9389091730117798,0.9452942609786987,0.9988587498664856
