,loss,dice_coef,jacard,recall,precision,accuracy
0,0.7238532900810242,0.41620200872421265,0.2705656886100769,0.5596330165863037,0.41839152574539185,0.5846304297447205
1,0.58879154920578,0.48936110734939575,0.33034124970436096,0.7035313248634338,0.5585596561431885,0.7093566656112671
2,0.534868061542511,0.516388475894928,0.35446763038635254,0.7425632476806641,0.6345952153205872,0.7664543390274048
3,0.5114792585372925,0.5255345106124878,0.3635942339897156,0.7623618841171265,0.6752340793609619,0.7939682006835938
4,0.4851910173892975,0.5443545579910278,0.38050347566604614,0.7957852482795715,0.7247481942176819,0.8273336887359619
5,0.47678977251052856,0.5473512411117554,0.3840252757072449,0.8091991543769836,0.7441868185997009,0.8401133418083191
6,0.47533902525901794,0.546212375164032,0.3836834728717804,0.8146604299545288,0.7455117702484131,0.8419985175132751
7,0.4630966782569885,0.554951548576355,0.3921738266944885,0.8368856310844421,0.7709622979164124,0.8596236109733582
8,0.45032668113708496,0.5628653168678284,0.40001335740089417,0.8585528135299683,0.7910420894622803,0.8744537234306335
9,0.4474605917930603,0.568267285823822,0.4035886228084564,0.8509149551391602,0.8019557595252991,0.8775284886360168
10,0.4436870217323303,0.5688245296478271,0.4048871099948883,0.8625483512878418,0.8095225691795349,0.8839429020881653
11,0.440923273563385,0.5700069665908813,0.40626710653305054,0.8669653534889221,0.8168951869010925,0.8883898258209229
12,0.4238637387752533,0.5860247015953064,0.4206462800502777,0.8928496241569519,0.8421063423156738,0.9063928127288818
13,0.4372323155403137,0.5720404982566833,0.4088018536567688,0.872626543045044,0.8252571225166321,0.8935775756835938
14,0.4311681389808655,0.5763059854507446,0.41328105330467224,0.8766030073165894,0.8364689350128174,0.8995004296302795
15,0.4311947226524353,0.575188398361206,0.4122166037559509,0.8820460438728333,0.8422526121139526,0.9034621119499207
16,0.42950716614723206,0.5754699110984802,0.4131959080696106,0.8820128440856934,0.8430372476577759,0.9037851691246033
17,0.4288230836391449,0.576824426651001,0.4135677218437195,0.8789064288139343,0.8471617698669434,0.904653787612915
18,0.4293658137321472,0.5756567716598511,0.4124199450016022,0.8744145035743713,0.8514001965522766,0.9051504731178284
19,0.4222572445869446,0.5817784070968628,0.41835516691207886,0.8938420414924622,0.8536216616630554,0.9115495085716248
20,0.4208754599094391,0.5814020037651062,0.41817307472229004,0.8959246873855591,0.8600077629089355,0.914794921875
21,0.4200436472892761,0.5818647146224976,0.41877079010009766,0.9044211506843567,0.8585569858551025,0.916614294052124
22,0.4149457812309265,0.586483359336853,0.4226134419441223,0.9031355381011963,0.8758741617202759,0.9233389496803284
23,0.4220283627510071,0.5773293375968933,0.4158068299293518,0.8991877436637878,0.8600473999977112,0.9157427549362183
24,0.4118122458457947,0.5889037251472473,0.4249245226383209,0.9114264845848083,0.8746976852416992,0.9252879023551941
25,0.4138263761997223,0.5874044299125671,0.4234057068824768,0.9049037098884583,0.878154993057251,0.924771249294281
26,0.41821298003196716,0.5813760161399841,0.4190141558647156,0.9003912806510925,0.8700857162475586,0.9202042818069458
27,0.4189206063747406,0.5818228721618652,0.4182623028755188,0.8988621234893799,0.8756740689277649,0.9220085144042969
28,0.41061657667160034,0.5870928764343262,0.4241110682487488,0.9165766835212708,0.8849156498908997,0.930917501449585
29,0.407324880361557,0.5917217135429382,0.4276006817817688,0.9158333539962769,0.8911121487617493,0.933150589466095
30,0.411432683467865,0.5847522616386414,0.42255377769470215,0.9240090847015381,0.8776866793632507,0.9301897883415222
31,0.40273603796958923,0.591583251953125,0.4297567903995514,0.9361504912376404,0.8847959637641907,0.9366742372512817
32,0.4087161123752594,0.5859289765357971,0.42376819252967834,0.9220741391181946,0.8888744711875916,0.9341302514076233
33,0.3988479971885681,0.5969138145446777,0.4336756765842438,0.936834454536438,0.8924965858459473,0.9399917721748352
34,0.41469359397888184,0.583112359046936,0.4202231764793396,0.9068953394889832,0.89252108335495,0.9310234189033508
35,0.40793633460998535,0.5855550169944763,0.42399531602859497,0.9250388145446777,0.88746577501297,0.9344514012336731
36,0.4027630686759949,0.5895792841911316,0.4280790388584137,0.9333114624023438,0.8994772434234619,0.9417022466659546
37,0.40169817209243774,0.5925590395927429,0.42976316809654236,0.9314888119697571,0.9004831910133362,0.9415447115898132
38,0.40556660294532776,0.5884811282157898,0.4264370799064636,0.9231799840927124,0.8963526487350464,0.937414288520813
39,0.4030659794807434,0.5894816517829895,0.42750000953674316,0.9329844117164612,0.8987666368484497,0.9413235783576965
40,0.40487828850746155,0.5883107781410217,0.42685574293136597,0.9318782091140747,0.8941568732261658,0.9391664862632751
41,0.40277355909347534,0.5888516902923584,0.42718392610549927,0.934638500213623,0.9047271013259888,0.9441598057746887
42,0.394098699092865,0.5963201522827148,0.4343690872192383,0.9487166404724121,0.9088112115859985,0.9500607848167419
43,0.40120917558670044,0.5903528928756714,0.42825937271118164,0.9361135363578796,0.9038821458816528,0.9442799687385559
44,0.40040650963783264,0.5899633169174194,0.4284590780735016,0.9395283460617065,0.9023308753967285,0.9447111487388611
45,0.3981854319572449,0.5936437845230103,0.43103551864624023,0.9365103840827942,0.9134074449539185,0.9480846524238586
46,0.3939589560031891,0.5972971320152283,0.4346867501735687,0.9455021023750305,0.9163782000541687,0.9520037174224854
47,0.39775457978248596,0.5911343097686768,0.4299277365207672,0.9441896677017212,0.9083234071731567,0.9484819769859314
48,0.39082229137420654,0.5969064831733704,0.4355525076389313,0.9581477642059326,0.9139406681060791,0.9549709558486938
49,0.3919457495212555,0.5990655422210693,0.4359523355960846,0.9484283328056335,0.9189508557319641,0.9538982510566711
50,0.3940814137458801,0.5958573222160339,0.43305665254592896,0.9455233812332153,0.9221739172935486,0.9542211890220642
51,0.39495331048965454,0.5939902067184448,0.43201714754104614,0.9485950469970703,0.9140599370002747,0.952066957950592
52,0.389665424823761,0.5984108448028564,0.43628811836242676,0.9556657075881958,0.9262866377830505,0.9589560031890869
53,0.3869432210922241,0.6035102605819702,0.44010764360427856,0.9572574496269226,0.9224225282669067,0.9579795598983765
54,0.3929292559623718,0.5961752533912659,0.43333005905151367,0.9498512148857117,0.9263541102409363,0.9571568965911865
55,0.39925268292427063,0.5878002643585205,0.42735546827316284,0.9436339139938354,0.9140362739562988,0.9505254030227661
56,0.39467597007751465,0.5939857959747314,0.4321516156196594,0.9456303715705872,0.9251617193222046,0.9553836584091187
57,0.3914734125137329,0.5939202308654785,0.4331248700618744,0.9555996656417847,0.9233846664428711,0.9578298926353455
58,0.3883999288082123,0.5986558198928833,0.4367447793483734,0.9568547010421753,0.9248213768005371,0.9587711095809937
59,0.39063024520874023,0.5942076444625854,0.43331432342529297,0.9600363969802856,0.9249634146690369,0.9598220586776733
60,0.3988618850708008,0.5861039757728577,0.4252761900424957,0.9486759901046753,0.9218221306800842,0.9550715088844299
61,0.3906221091747284,0.5933723449707031,0.43272653222084045,0.9614219665527344,0.927186906337738,0.96110600233078
62,0.38546720147132874,0.5992941856384277,0.4375089108943939,0.9657453298568726,0.9345570802688599,0.9652647376060486
63,0.3913165032863617,0.5950065851211548,0.4329403340816498,0.9529456496238708,0.9347060918807983,0.9612618684768677
64,0.39091864228248596,0.5941897630691528,0.4325495660305023,0.959742546081543,0.9328123927116394,0.9627066254615784
65,0.3956541419029236,0.5884338617324829,0.4278714656829834,0.9505717754364014,0.9348162412643433,0.9605499505996704
66,0.39130571484565735,0.5951815843582153,0.43255147337913513,0.9565514922142029,0.9334760308265686,0.9619455933570862
