,loss,side_6_loss,side_7_loss,side_8_loss,activation_76_loss,add_19_loss,side_6_dice_coef,side_6_jacard,side_6_recall,side_6_precision,side_6_accuracy,side_7_dice_coef,side_7_jacard,side_7_recall,side_7_precision,side_7_accuracy,side_8_dice_coef,side_8_jacard,side_8_recall,side_8_precision,side_8_accuracy,activation_76_dice_coef,activation_76_jacard,activation_76_recall,activation_76_precision,activation_76_accuracy,add_19_dice_coef,add_19_jacard,add_19_recall,add_19_precision,add_19_accuracy
49,0.7956585884094238,0.1539033204317093,0.14902344346046448,0.16062256693840027,0.17775548994541168,0.1543537825345993,0.8630631566047668,0.7641717195510864,0.8917903900146484,0.9240703582763672,0.9381243586540222,0.8685773611068726,0.7724579572677612,0.899677038192749,0.9323588609695435,0.9435431361198425,0.8661237955093384,0.7686463594436646,0.8969700932502747,0.9298148155212402,0.9417897462844849,0.8304287791252136,0.7158019542694092,0.8893471360206604,0.9329441785812378,0.9404808282852173,0.8502973318099976,0.7443447113037109,0.8972136378288269,0.9346532225608826,0.943569540977478
50,0.7624889612197876,0.14119260013103485,0.14341726899147034,0.15659403800964355,0.17312116920948029,0.1481638252735138,0.8728068470954895,0.7789338231086731,0.9017518162727356,0.9330754280090332,0.9444524049758911,0.8733581304550171,0.7805275917053223,0.9046713709831238,0.9351325035095215,0.9461035132408142,0.8670504689216614,0.7709845304489136,0.9032489061355591,0.9282594323158264,0.9432138800621033,0.8357625007629395,0.7235110998153687,0.9007004499435425,0.9270617961883545,0.9419848322868347,0.8554347157478333,0.752379834651947,0.9046620726585388,0.9347999095916748,0.9459832310676575
51,0.7767764329910278,0.14721722900867462,0.1470486968755722,0.15701566636562347,0.1746346801519394,0.15086010098457336,0.8652923703193665,0.7673421502113342,0.8999701738357544,0.9279294610023499,0.9420649409294128,0.8669294118881226,0.7700796723365784,0.9049421548843384,0.9323578476905823,0.9452075958251953,0.8648272752761841,0.7668929696083069,0.9040783643722534,0.9278931021690369,0.9433437585830688,0.834812343120575,0.7214987277984619,0.8977790474891663,0.9297680258750916,0.9420281648635864,0.8518068194389343,0.74642014503479,0.9038050174713135,0.9336451888084412,0.945303738117218
52,0.7780933380126953,0.15089599788188934,0.1485532820224762,0.15604229271411896,0.17189112305641174,0.15071073174476624,0.8714832067489624,0.7757936716079712,0.8944846987724304,0.9291502237319946,0.940771758556366,0.8748509287834167,0.7816818952560425,0.9038486480712891,0.9305775165557861,0.9442294836044312,0.8690768480300903,0.7726627588272095,0.9045285582542419,0.9247857928276062,0.9423685669898987,0.8414297103881836,0.7305715084075928,0.9039772748947144,0.9233490228652954,0.9416773319244385,0.8574029207229614,0.7540555596351624,0.9040213227272034,0.931678295135498,0.9446753263473511
53,0.7232893109321594,0.13635960221290588,0.13773556053638458,0.14586804807186127,0.16279375553131104,0.1405322402715683,0.8735558390617371,0.7795088291168213,0.9056007862091064,0.9376711249351501,0.9472923278808594,0.8772937059402466,0.7854117751121521,0.9098738431930542,0.939269483089447,0.949215292930603,0.8777691125869751,0.785853922367096,0.911736786365509,0.9321913123130798,0.9472965002059937,0.8488842844963074,0.7411184906959534,0.9029057621955872,0.9343318343162537,0.9452612400054932,0.8633991479873657,0.7631343007087708,0.9097294807434082,0.9390959143638611,0.9491082429885864
54,0.6958534717559814,0.13273581862449646,0.13163211941719055,0.13879504799842834,0.15685045719146729,0.1358400285243988,0.8797575235366821,0.788801372051239,0.9125871062278748,0.9344847202301025,0.9483844637870789,0.8847347497940063,0.7968119978904724,0.9166401028633118,0.9374341368675232,0.9507216215133667,0.8828781843185425,0.7940458655357361,0.9183520078659058,0.9311982989311218,0.9490296840667725,0.8571518659591675,0.754777729511261,0.9147160053253174,0.9295130372047424,0.947274386882782,0.8698596954345703,0.7734121084213257,0.9170335531234741,0.9368499517440796,0.9506388306617737
55,0.7457690238952637,0.1477869749069214,0.1421770304441452,0.14772167801856995,0.16433185338974,0.14375150203704834,0.8702229261398315,0.775194525718689,0.8912991881370544,0.9289258122444153,0.9396895170211792,0.8803415298461914,0.7910847663879395,0.9053744077682495,0.9322583079338074,0.9453089237213135,0.8796755075454712,0.7900368571281433,0.9136049151420593,0.9236142635345459,0.9447841644287109,0.8528348207473755,0.7484468221664429,0.9065690040588379,0.9241722226142883,0.9427857995033264,0.864453911781311,0.7657797932624817,0.9073988795280457,0.930830717086792,0.9454400539398193
56,0.8191879987716675,0.16402371227741241,0.15704403817653656,0.16261455416679382,0.17795996367931366,0.15754593908786774,0.8528038859367371,0.7481154203414917,0.8767507076263428,0.9301072359085083,0.9355176091194153,0.8617186546325684,0.7617684602737427,0.8965191841125488,0.9278282523155212,0.9409437775611877,0.8631455302238464,0.7646447420120239,0.8987767100334167,0.9204986691474915,0.9390238523483276,0.8375580906867981,0.7260767221450806,0.8908311724662781,0.9232819080352783,0.937543511390686,0.8479002714157104,0.7406128644943237,0.8943451642990112,0.9299225211143494,0.9410003423690796
57,0.7163388729095459,0.13882285356521606,0.136602520942688,0.14386031031608582,0.1579938381910324,0.13905943930149078,0.8768172264099121,0.783669114112854,0.9067088961601257,0.9330232739448547,0.946002721786499,0.8825101852416992,0.7931336164474487,0.9099279046058655,0.940897524356842,0.9498040676116943,0.881317138671875,0.791387677192688,0.9124897718429565,0.9330686926841736,0.947848379611969,0.8593237996101379,0.7569056749343872,0.9100822806358337,0.931903064250946,0.9466705322265625,0.8690382242202759,0.7715314626693726,0.9120056629180908,0.93784099817276,0.9493909478187561
58,0.6768345236778259,0.13108138740062714,0.1282653957605362,0.13528642058372498,0.14990758895874023,0.13229376077651978,0.8796823620796204,0.7884608507156372,0.9066144824028015,0.9404101371765137,0.9485750794410706,0.8850095868110657,0.7970253229141235,0.9151877760887146,0.9395303130149841,0.9510021209716797,0.8827422261238098,0.7930608987808228,0.9165751934051514,0.9344170689582825,0.9496246576309204,0.8616684079170227,0.7608767151832581,0.9124770760536194,0.9349901676177979,0.9485295414924622,0.8712072372436523,0.7749144434928894,0.9146828055381775,0.9407246112823486,0.9512624144554138
