,loss,side_6_loss,side_7_loss,side_8_loss,activation_64_loss,add_26_loss,side_6_dice_coef,side_6_jacard,side_6_recall,side_6_precision,side_6_accuracy,side_7_dice_coef,side_7_jacard,side_7_recall,side_7_precision,side_7_accuracy,side_8_dice_coef,side_8_jacard,side_8_recall,side_8_precision,side_8_accuracy,activation_64_dice_coef,activation_64_jacard,activation_64_recall,activation_64_precision,activation_64_accuracy,add_26_dice_coef,add_26_jacard,add_26_recall,add_26_precision,add_26_accuracy
0,3.0530881881713867,0.5007563829421997,0.5255109071731567,0.6641465425491333,0.8145014047622681,0.5475615859031677,0.5044506192207336,0.35396260023117065,0.5216529369354248,0.6914880871772766,0.7669647336006165,0.4656330645084381,0.3137008547782898,0.5011040568351746,0.6416541337966919,0.7447904944419861,0.4005652070045471,0.2569311857223511,0.49101707339286804,0.4330006539821625,0.6224849820137024,0.36164432764053345,0.22833707928657532,0.4452644884586334,0.3198569416999817,0.5079175233840942,0.4282650351524353,0.28068286180496216,0.4904765784740448,0.6660044193267822,0.7524116635322571
1,2.3951783180236816,0.37252137064933777,0.3921968638896942,0.5128470659255981,0.6940270066261292,0.42297473549842834,0.6628457307815552,0.5074983835220337,0.7174441814422607,0.7970840930938721,0.8475466370582581,0.621811032295227,0.46193423867225647,0.7165548801422119,0.757230281829834,0.8318238854408264,0.5054937601089478,0.34646540880203247,0.6825942397117615,0.6079851388931274,0.7517452239990234,0.42485475540161133,0.2776648998260498,0.6251474618911743,0.44294804334640503,0.619507372379303,0.5448495149612427,0.38299065828323364,0.7405399084091187,0.7743520736694336,0.8442506194114685
2,2.150174617767334,0.3543471693992615,0.370980829000473,0.44341960549354553,0.5997568368911743,0.3810580372810364,0.6940150260925293,0.5440288782119751,0.7368383407592773,0.8084750175476074,0.85655277967453,0.6656415462493896,0.510980486869812,0.725639283657074,0.7931481599807739,0.848068118095398,0.5782595872879028,0.41618141531944275,0.7311804294586182,0.6654045581817627,0.7914111018180847,0.47231993079185486,0.3167499005794525,0.7153152227401733,0.5268007516860962,0.6961346864700317,0.5937402844429016,0.4314955770969391,0.7507782578468323,0.8039766550064087,0.8583361506462097
3,1.923728585243225,0.31821173429489136,0.3295997381210327,0.3795608580112457,0.552082359790802,0.34366223216056824,0.7169104814529419,0.5676568150520325,0.7285439372062683,0.8665668368339539,0.8742755651473999,0.6991775631904602,0.5465037822723389,0.7112830281257629,0.8710894584655762,0.870886504650116,0.6314530372619629,0.4696490168571472,0.7199029922485352,0.7694842219352722,0.8375309109687805,0.49826496839523315,0.33801209926605225,0.7405100464820862,0.5847490429878235,0.7426263093948364,0.6258019208908081,0.4623105525970459,0.7350430488586426,0.8814852833747864,0.8807820677757263
4,1.8029489517211914,0.2947171628475189,0.30804571509361267,0.3462260663509369,0.5302844047546387,0.32306426763534546,0.7372962832450867,0.5941479206085205,0.7989151477813721,0.8377477526664734,0.883392870426178,0.7225207686424255,0.575442373752594,0.7705824971199036,0.8454580903053284,0.8786551356315613,0.667792558670044,0.5098820924758911,0.7499874830245972,0.8014219403266907,0.8571656346321106,0.5087074041366577,0.34755927324295044,0.7637171149253845,0.6202625632286072,0.7693373560905457,0.6495305299758911,0.48895198106765747,0.7902001142501831,0.8609716296195984,0.8894280791282654
5,1.7648696899414062,0.28862306475639343,0.30498677492141724,0.3365195691585541,0.5182958245277405,0.31583309173583984,0.745846688747406,0.6029809713363647,0.7753344178199768,0.8649833798408508,0.8867117762565613,0.7308896780014038,0.584811270236969,0.7532017230987549,0.867453396320343,0.8814032077789307,0.6851213574409485,0.5297681093215942,0.7303850054740906,0.8376123309135437,0.865237832069397,0.5144250392913818,0.35274171829223633,0.7626190185546875,0.6398304104804993,0.7815206050872803,0.6577216386795044,0.4972788691520691,0.7648279666900635,0.8837327361106873,0.8899538516998291
6,1.743310570716858,0.2911551296710968,0.3038783669471741,0.3279489278793335,0.5096308588981628,0.3100857436656952,0.7481144666671753,0.6080406904220581,0.776602029800415,0.8702017068862915,0.8888267278671265,0.7341876029968262,0.5911937355995178,0.7565145492553711,0.8682547807693481,0.8825867772102356,0.6994508504867554,0.5483568906784058,0.732336699962616,0.8528253436088562,0.8708646297454834,0.5157909393310547,0.3554724454879761,0.7743791341781616,0.6603509783744812,0.7955305576324463,0.6623340845108032,0.5043101906776428,0.7666667103767395,0.8855667114257812,0.8910659551620483
7,1.7078702449798584,0.27452152967453003,0.2959355115890503,0.3226161599159241,0.5058697462081909,0.30831629037857056,0.7436741590499878,0.6031524538993835,0.8021872043609619,0.8549004197120667,0.8905536532402039,0.7289063930511475,0.5850515365600586,0.7782618999481201,0.8484395146369934,0.8817718625068665,0.7010630369186401,0.5505097508430481,0.751656711101532,0.833599865436554,0.8694418668746948,0.5190883874893188,0.35817402601242065,0.7762881517410278,0.6636538505554199,0.7977517247200012,0.662700355052948,0.5050626993179321,0.7887714505195618,0.8675387501716614,0.8913081884384155
8,1.7080907821655273,0.2794436812400818,0.2958155572414398,0.3230273425579071,0.5028023719787598,0.30639058351516724,0.7477912306785583,0.6073880195617676,0.7813737392425537,0.8756946921348572,0.8920031189918518,0.7302550077438354,0.5855088233947754,0.7555592656135559,0.8751853704452515,0.884579598903656,0.7010864019393921,0.5501015186309814,0.7285241484642029,0.8632124066352844,0.873199462890625,0.5180408358573914,0.35786473751068115,0.771760880947113,0.6747618317604065,0.803293764591217,0.6620625853538513,0.5038779973983765,0.766954243183136,0.8928548097610474,0.8934648036956787
9,1.5849392414093018,0.24656124413013458,0.2671740651130676,0.29622769355773926,0.4904457926750183,0.2839188575744629,0.7742754220962524,0.6405192613601685,0.8076883554458618,0.8891153335571289,0.9039652347564697,0.757871150970459,0.6197501420974731,0.7830906510353088,0.8903138637542725,0.8972980380058289,0.72895348072052,0.5831814408302307,0.7526228427886963,0.8822276592254639,0.8860041499137878,0.530899167060852,0.3682892918586731,0.7862948179244995,0.699476957321167,0.819254457950592,0.685296893119812,0.5293334722518921,0.7906447649002075,0.907954216003418,0.9051229953765869
