,loss,dice_coef,jacard,recall,precision,accuracy
0,0.6363532543182373,0.40258321166038513,0.2580769956111908,0.40911877155303955,0.5003023743629456,0.6592311859130859
1,0.4057512879371643,0.5844461917877197,0.4201946258544922,0.7257557511329651,0.7903030514717102,0.8408454656600952
2,0.3057682514190674,0.6727248430252075,0.5173640251159668,0.8109129071235657,0.8671157956123352,0.8931644558906555
3,0.2839682698249817,0.7097572088241577,0.560880720615387,0.8288788795471191,0.8702511787414551,0.8995252251625061
4,0.24879761040210724,0.7381884455680847,0.5943410992622375,0.8397995829582214,0.8959688544273376,0.9121370911598206
5,0.2521134614944458,0.7445454001426697,0.6033896207809448,0.8369877934455872,0.8936400413513184,0.9104597568511963
6,0.23646295070648193,0.7596728205680847,0.6231082081794739,0.8490840792655945,0.8964869379997253,0.9151217341423035
7,0.23746414482593536,0.7617976069450378,0.6255759000778198,0.8450310826301575,0.9050492644309998,0.9169397950172424
8,0.22385969758033752,0.7634783387184143,0.6291895508766174,0.8574902415275574,0.9008684754371643,0.9192428588867188
9,0.22098834812641144,0.7663005590438843,0.6311755180358887,0.855412483215332,0.9113669395446777,0.9223416447639465
10,0.2216651439666748,0.7692767977714539,0.6356934309005737,0.8574376702308655,0.911408543586731,0.9229795932769775
11,0.20843645930290222,0.7744181752204895,0.6426869630813599,0.8737413287162781,0.9076693654060364,0.9266513586044312
12,0.19905973970890045,0.7838482856750488,0.654220700263977,0.8785711526870728,0.9232122302055359,0.9336864352226257
13,0.2059926986694336,0.7836464643478394,0.6545459032058716,0.8739426732063293,0.927541196346283,0.9337459802627563
14,0.17710694670677185,0.79997718334198,0.677116870880127,0.8977126479148865,0.9291440844535828,0.9417861700057983
15,0.17983846366405487,0.8007668256759644,0.6780780553817749,0.9017451405525208,0.9243745803833008,0.9413489103317261
16,0.18627990782260895,0.8044430017471313,0.6834761500358582,0.8865212202072144,0.933329701423645,0.9397203922271729
17,0.17987675964832306,0.8056241273880005,0.6870725154876709,0.8963185548782349,0.9374346733093262,0.9442558288574219
18,0.17291808128356934,0.8060591816902161,0.6865200996398926,0.8987938761711121,0.9333931803703308,0.9436280727386475
19,0.1646355539560318,0.8168026208877563,0.6989659667015076,0.9047549366950989,0.9468165040016174,0.9502006769180298
20,0.1626044362783432,0.8130735158920288,0.6963464021682739,0.9145071506500244,0.9335219860076904,0.9486491084098816
21,0.15865680575370789,0.8146195411682129,0.6979953646659851,0.9209276437759399,0.9358149170875549,0.9515063166618347
22,0.15854962170124054,0.8171085119247437,0.6994753479957581,0.9142397046089172,0.9448517560958862,0.9525681734085083
23,0.158138245344162,0.8176947832107544,0.702346920967102,0.9144810438156128,0.9398191571235657,0.9508786797523499
24,0.1512347310781479,0.8152634501457214,0.6999014019966125,0.9229632616043091,0.9495151042938232,0.9570044279098511
25,0.13552573323249817,0.8367820978164673,0.7303210496902466,0.9371045231819153,0.9482941627502441,0.9611361026763916
26,0.13547779619693756,0.842403769493103,0.735927939414978,0.9296068549156189,0.9541254043579102,0.9607619047164917
27,0.13462194800376892,0.8365737199783325,0.7290961742401123,0.9375695586204529,0.9507753252983093,0.9621657133102417
28,0.12116532027721405,0.8432270884513855,0.7386245727539062,0.9458575248718262,0.9594565629959106,0.9679139256477356
29,0.12749668955802917,0.8430625796318054,0.7385793924331665,0.944149374961853,0.9540804028511047,0.9654656648635864
30,0.12687648832798004,0.8376320004463196,0.7337088584899902,0.940294086933136,0.9528307914733887,0.9637738466262817
31,0.13353002071380615,0.8438637852668762,0.7395238280296326,0.9365692734718323,0.9594805836677551,0.964889407157898
32,0.12772780656814575,0.844824492931366,0.7426489591598511,0.9369639158248901,0.9549826383590698,0.9634501338005066
33,0.11899136006832123,0.8557213544845581,0.7565392851829529,0.9448419809341431,0.9567598700523376,0.9666360020637512
34,0.1267472356557846,0.8488529324531555,0.7469724416732788,0.9439912438392639,0.9604157209396362,0.9676395654678345
35,0.10986284911632538,0.8589237928390503,0.7609837651252747,0.9522467255592346,0.961591362953186,0.9707514643669128
36,0.10879269987344742,0.8623393774032593,0.7656160593032837,0.9497919082641602,0.9643789529800415,0.9709213376045227
37,0.10947586596012115,0.8553905487060547,0.7565646171569824,0.9552964568138123,0.9621344804763794,0.9719408750534058
38,0.11213073879480362,0.8641641736030579,0.7702410817146301,0.9522967338562012,0.9625658988952637,0.9711096286773682
39,0.09922748059034348,0.8731213808059692,0.78235924243927,0.9561471939086914,0.967275083065033,0.9740201234817505
40,0.10039657354354858,0.8694308996200562,0.7765957117080688,0.9560692310333252,0.967500627040863,0.974073052406311
41,0.09634096920490265,0.8761838674545288,0.7875992059707642,0.9630167484283447,0.9637047052383423,0.9750254154205322
42,0.10133745521306992,0.8718138933181763,0.7813616394996643,0.9565779566764832,0.9662616848945618,0.9738084077835083
43,0.09667622298002243,0.8750893473625183,0.7847861647605896,0.9570870399475098,0.96952885389328,0.9751139283180237
44,0.1035369485616684,0.8679096102714539,0.7768704295158386,0.9533421397209167,0.9670132398605347,0.9730051755905151
45,0.08864714950323105,0.8772538900375366,0.7894975543022156,0.9686399102210999,0.9701516032218933,0.9791476130485535
46,0.09140640497207642,0.8779851794242859,0.7898082137107849,0.9622614979743958,0.9710432291030884,0.9773503541946411
47,0.08447431027889252,0.8847740888595581,0.8018522262573242,0.969052791595459,0.9689757823944092,0.9788707494735718
48,0.09140182286500931,0.8744882345199585,0.7856965661048889,0.9635317921638489,0.9704262614250183,0.9775554537773132
49,0.08554675430059433,0.8843073844909668,0.7998427748680115,0.9667202830314636,0.9715216159820557,0.9789923429489136
50,0.09216395765542984,0.8869883418083191,0.8030440211296082,0.957784116268158,0.9722928404808044,0.9763015508651733
51,0.09196297079324722,0.8841625452041626,0.7989731431007385,0.9600957036018372,0.9704127907752991,0.9764149785041809
52,0.08115021884441376,0.8889251947402954,0.8065553903579712,0.967832088470459,0.9740686416625977,0.9802483916282654
53,0.08507801592350006,0.8839774131774902,0.8002877235412598,0.9669638276100159,0.9702811241149902,0.9786390662193298
54,0.07957425713539124,0.8835078477859497,0.8011285662651062,0.971653401851654,0.9729248881340027,0.9811167120933533
55,0.0771930143237114,0.8845139741897583,0.8032892346382141,0.9713539481163025,0.9746644496917725,0.981624960899353
56,0.07381267845630646,0.8972427248954773,0.820205807685852,0.9721875190734863,0.975307047367096,0.9821258783340454
57,0.08026687800884247,0.8916670680046082,0.8119888305664062,0.9676172137260437,0.9729858040809631,0.9798001646995544
58,0.07615023851394653,0.8915905952453613,0.8111828565597534,0.9719010591506958,0.9752784371376038,0.9820206761360168
59,0.06960255652666092,0.9011712074279785,0.828260064125061,0.9737215042114258,0.9758440852165222,0.9828229546546936
60,0.07068508118391037,0.9007841348648071,0.8255294561386108,0.9733403325080872,0.9770298004150391,0.9831088781356812
61,0.07782737165689468,0.8965923190116882,0.8206895589828491,0.9679286479949951,0.974646270275116,0.9804812073707581
62,0.07086344063282013,0.9003761410713196,0.8248227834701538,0.9730471968650818,0.9783588647842407,0.9834725856781006
63,0.0686386227607727,0.9129140973091125,0.8432272672653198,0.9710335731506348,0.9768702387809753,0.9822855591773987
64,0.07315221428871155,0.9001679420471191,0.8254162073135376,0.9686853885650635,0.9777799844741821,0.9818184971809387
65,0.06502757221460342,0.9061992764472961,0.8345233201980591,0.9770837426185608,0.9769904613494873,0.9843414425849915
66,0.06678459793329239,0.9040569067001343,0.8319079279899597,0.9749339818954468,0.9766393899917603,0.9835034608840942
67,0.06890186667442322,0.9035789370536804,0.8309381604194641,0.9713382720947266,0.9781650900840759,0.9828357696533203
68,0.0673431009054184,0.9069725275039673,0.8366586565971375,0.9731400609016418,0.9773879051208496,0.9831666350364685
69,0.08332965523004532,0.9071288108825684,0.8355523347854614,0.9568848609924316,0.977031946182251,0.9776312708854675
70,0.06041862815618515,0.9144213795661926,0.8481526374816895,0.9784987568855286,0.9781715273857117,0.9852247834205627
71,0.060536306351423264,0.9161928296089172,0.8496324419975281,0.9760953783988953,0.9797065854072571,0.9849567413330078
72,0.059829242527484894,0.9145328402519226,0.8477448225021362,0.97842937707901,0.9785403609275818,0.9853302240371704
73,0.060073476284742355,0.9082223773002625,0.8395393490791321,0.9771773815155029,0.9800547361373901,0.9854387640953064
74,0.06798700243234634,0.9174741506576538,0.8522301912307739,0.9690333604812622,0.9780241250991821,0.982018768787384
75,0.06085057184100151,0.9165374040603638,0.8506789207458496,0.9752849340438843,0.9801567792892456,0.98484206199646
76,0.06036726385354996,0.9156247973442078,0.8488451242446899,0.9776051640510559,0.9781888723373413,0.9849329590797424
77,0.06253015995025635,0.9146718978881836,0.8481048345565796,0.9740631580352783,0.9795427322387695,0.9842215180397034
78,0.05356511473655701,0.92554771900177,0.8661425709724426,0.9788437485694885,0.9815424680709839,0.9865114688873291
79,0.05769693851470947,0.9162658452987671,0.8513609766960144,0.978074312210083,0.98001629114151,0.9857250452041626
80,0.054428499191999435,0.9236005544662476,0.8622635006904602,0.9792894124984741,0.9809720516204834,0.9864627718925476
81,0.05807996541261673,0.9207326173782349,0.8573384284973145,0.9753643870353699,0.9812259674072266,0.985238254070282
82,0.051084745675325394,0.9317170977592468,0.8752831220626831,0.9808562397956848,0.9798147678375244,0.986583948135376
83,0.05468758940696716,0.9257329106330872,0.8654257655143738,0.9782145619392395,0.9814279675483704,0.9862613677978516
84,0.06722510606050491,0.9163241386413574,0.8525252342224121,0.9673699736595154,0.9803073406219482,0.9822498559951782
85,0.05538686364889145,0.9216224551200867,0.8591939210891724,0.9773284196853638,0.9814092516899109,0.985958456993103
86,0.049306470900774,0.9304155111312866,0.8734267354011536,0.9815779328346252,0.9827691912651062,0.9878517389297485
87,0.05590832233428955,0.9275667071342468,0.8689991235733032,0.9739325642585754,0.9820663928985596,0.9850490689277649
88,0.0509975366294384,0.9291869401931763,0.8711289167404175,0.9803587198257446,0.9819980263710022,0.987176239490509
89,0.05813945457339287,0.9266455769538879,0.8667766451835632,0.9724884629249573,0.9804878234863281,0.9840221405029297
90,0.04926570877432823,0.9270198941230774,0.8687974810600281,0.9816920757293701,0.9826746582984924,0.9878571629524231
91,0.05005595088005066,0.9280136227607727,0.8687118291854858,0.9809991121292114,0.9839134812355042,0.9880536198616028
92,0.050012778490781784,0.9291278123855591,0.8718715906143188,0.979027271270752,0.9835575819015503,0.9872695803642273
93,0.04652083292603493,0.9372215270996094,0.8844074010848999,0.9817371964454651,0.9823691844940186,0.9877663850784302
94,0.04893949627876282,0.9292691946029663,0.8715957403182983,0.9809510111808777,0.9822320342063904,0.9874556064605713
95,0.048973098397254944,0.9353135824203491,0.8820359110832214,0.9789004325866699,0.9827081561088562,0.9869337677955627
96,0.04663843289017677,0.9353755116462708,0.8816850781440735,0.981862485408783,0.982109010219574,0.9877180457115173
97,0.04907119274139404,0.9265232086181641,0.8677252531051636,0.9816357493400574,0.9829540252685547,0.9879351258277893
98,0.0553063228726387,0.933773398399353,0.8792994618415833,0.9730128645896912,0.9828737378120422,0.9850186705589294
99,0.050231702625751495,0.9351085424423218,0.8812586069107056,0.9773411154747009,0.983526349067688,0.9866935610771179
100,0.043404530733823776,0.9407058954238892,0.8902078866958618,0.9824749231338501,0.9846890568733215,0.9888166785240173
101,0.04408707842230797,0.9370440244674683,0.8848680257797241,0.9827396869659424,0.984177827835083,0.9887288212776184
102,0.05077052116394043,0.928970456123352,0.8707984089851379,0.9795639514923096,0.9840738773345947,0.9876276850700378
103,0.044138651341199875,0.9388213157653809,0.8874697685241699,0.9813511967658997,0.9843940138816833,0.9883376955986023
104,0.04246227815747261,0.9418126940727234,0.8922179341316223,0.982700526714325,0.9851394891738892,0.9890480041503906
105,0.04397553205490112,0.9382397532463074,0.8863052129745483,0.9825443029403687,0.9839633703231812,0.9885891079902649
106,0.04447374492883682,0.9379972219467163,0.8860083818435669,0.9819292426109314,0.9844873547554016,0.9885638952255249
107,0.0471099428832531,0.9357393980026245,0.8829331398010254,0.9774693846702576,0.9846277832984924,0.9871156215667725
108,0.04233364760875702,0.941229522228241,0.8917490243911743,0.9828314781188965,0.9852294325828552,0.9891230463981628
109,0.03920821473002434,0.9428151249885559,0.8949985504150391,0.9845679402351379,0.9850716590881348,0.989651620388031
