,loss,dice_coef,jacard,recall,precision,accuracy
0,0.03383588045835495,0.17886735498905182,0.12369123846292496,0.3666301965713501,0.7343066930770874,0.11960110068321228
1,0.01627051830291748,0.29937320947647095,0.22113056480884552,0.6187605857849121,0.8079386353492737,0.15155909955501556
2,0.012504729442298412,0.3387695252895355,0.26009872555732727,0.7212629914283752,0.8433587551116943,0.17692424356937408
3,0.009963667020201683,0.3680073916912079,0.2920376658439636,0.7901806831359863,0.8587954044342041,0.21129544079303741
4,0.010281993076205254,0.38586223125457764,0.3087410032749176,0.7853806018829346,0.8600644469261169,0.26791512966156006
5,0.008582526817917824,0.39641115069389343,0.3225168287754059,0.8237078189849854,0.8731174468994141,0.22724813222885132
6,0.006753338500857353,0.42914649844169617,0.3577202260494232,0.8635892271995544,0.8887299299240112,0.10684913396835327
7,0.006243301089853048,0.43625766038894653,0.36777254939079285,0.8747402429580688,0.8965826034545898,0.07901404798030853
8,0.006732628680765629,0.4279540181159973,0.3601301312446594,0.8657678365707397,0.895609974861145,0.09725356847047806
9,0.0054784431122243404,0.458042711019516,0.39094504714012146,0.8901888132095337,0.9074701070785522,0.3193654417991638
10,0.005468955263495445,0.4575941562652588,0.3921494781970978,0.888064444065094,0.9056838154792786,0.2531481087207794
11,0.004588131792843342,0.48107221722602844,0.4175700545310974,0.9075571894645691,0.9176878929138184,0.12465158849954605
12,0.0043169111013412476,0.4789313077926636,0.4177030324935913,0.9116147756576538,0.9219509363174438,0.152895987033844
13,0.00440960843116045,0.47237667441368103,0.4135616421699524,0.9102383852005005,0.9226383566856384,0.07565298676490784
14,0.0038524901028722525,0.4902985692024231,0.43209579586982727,0.9203402996063232,0.9289104342460632,0.1647506207227707
15,0.004341924097388983,0.47807812690734863,0.42067018151283264,0.9103967547416687,0.9282599091529846,0.1313616931438446
16,0.003481476567685604,0.4948067367076874,0.44028154015541077,0.9282972812652588,0.9358232617378235,0.1213083490729332
17,0.0034632061142474413,0.498742014169693,0.4447624087333679,0.9288881421089172,0.9372186660766602,0.06667014956474304
18,0.0034136739559471607,0.5011540651321411,0.448867529630661,0.9301019310951233,0.9376569390296936,0.11977758258581161
19,0.003325097030028701,0.508809506893158,0.45713362097740173,0.9324154853820801,0.9410528540611267,0.07267680019140244
20,0.002722484990954399,0.5185877680778503,0.47100475430488586,0.9440891742706299,0.9485032558441162,0.10911276191473007
21,0.0026901972014456987,0.5162414312362671,0.46977975964546204,0.9454198479652405,0.9492247700691223,0.2847042679786682
22,0.0028704435098916292,0.5099132657051086,0.46267345547676086,0.9425680041313171,0.9457821249961853,0.30339038372039795
