,loss,dice_coef,jacard,recall_2,precision_2,accuracy
<<<<<<< HEAD
0,0.5740224719047546,0.3027868866920471,0.1810571253299713,0.014312345534563065,0.28190821409225464,0.7164413332939148
1,0.4634334444999695,0.3677942454814911,0.2290312498807907,0.12606826424598694,0.9731451869010925,0.7565928101539612
2,0.38515692949295044,0.4673967957496643,0.3104439973831177,0.5073784589767456,0.8302168846130371,0.8345543146133423
3,0.34834811091423035,0.5350406169891357,0.37142646312713623,0.6163443326950073,0.8285235166549683,0.8581802248954773
4,0.3165750503540039,0.5739808678627014,0.4089739918708801,0.6517138481140137,0.8632902503013611,0.874749481678009
5,0.3112791180610657,0.597156286239624,0.43347716331481934,0.6599597930908203,0.8794251680374146,0.8805657625198364
6,0.3048447370529175,0.6081990599632263,0.4458727240562439,0.6752246022224426,0.8771249055862427,0.8836612701416016
7,0.27362629771232605,0.645359456539154,0.48425769805908203,0.7556409239768982,0.8741582632064819,0.9020337462425232
8,0.2605589032173157,0.6618736982345581,0.502265453338623,0.7646834850311279,0.8958626985549927,0.9100605249404907
9,0.2493508756160736,0.6872300505638123,0.5306565165519714,0.789922297000885,0.9053219556808472,0.9188040494918823
10,0.2520603835582733,0.684929370880127,0.528689980506897,0.773074746131897,0.8922603130340576,0.9111512303352356
11,0.22288186848163605,0.7216278314590454,0.571848452091217,0.8293826580047607,0.9030570387840271,0.9279687404632568
12,0.22627213597297668,0.7149115800857544,0.5628443956375122,0.8058044910430908,0.908814549446106,0.9236981868743896
13,0.21832546591758728,0.7303457260131836,0.582489550113678,0.824491024017334,0.9020645022392273,0.9264786839485168
14,0.20079731941223145,0.7553738951683044,0.6121962666511536,0.8479650616645813,0.9027900099754333,0.9324933290481567
15,0.2088276445865631,0.7525768876075745,0.6091946959495544,0.8381231427192688,0.9032903909683228,0.9301996827125549
16,0.19459742307662964,0.7680754661560059,0.6307402849197388,0.8461105227470398,0.9187375903129578,0.9365473389625549
17,0.19274906814098358,0.7718627452850342,0.6345996260643005,0.8565373420715332,0.902982771396637,0.9346715211868286
18,0.1760988086462021,0.7813382148742676,0.6468144655227661,0.8695520758628845,0.9213999509811401,0.943233847618103
19,0.19078512489795685,0.773697555065155,0.6378293037414551,0.852404773235321,0.9118615984916687,0.9361981749534607
20,0.1775299459695816,0.7903696298599243,0.6595174670219421,0.8605824112892151,0.9211561679840088,0.9408892393112183
21,0.16491009294986725,0.8012325167655945,0.6731594204902649,0.8750290274620056,0.9267551898956299,0.9461460113525391
22,0.17174232006072998,0.7931178212165833,0.6621178388595581,0.8696483373641968,0.92351233959198,0.9438571929931641
23,0.165664941072464,0.8010619282722473,0.6744505167007446,0.8709501028060913,0.9270444512367249,0.9451852440834045
24,0.15860295295715332,0.8103508949279785,0.6865745782852173,0.8811963200569153,0.9259827136993408,0.9475015997886658
25,0.17447346448898315,0.7998221516609192,0.6711963415145874,0.8607451319694519,0.9251699447631836,0.9420551061630249
26,0.15599901974201202,0.8159435391426086,0.6939084529876709,0.8829481601715088,0.928347647190094,0.9486226439476013
27,0.15286831557750702,0.8156366348266602,0.6935946941375732,0.8825659155845642,0.9336963891983032,0.9500356316566467
28,0.14106203615665436,0.8274399042129517,0.7103804349899292,0.8973219394683838,0.9334346652030945,0.9537637233734131
29,0.1524754911661148,0.8237286806106567,0.7048654556274414,0.8806829452514648,0.9333985447883606,0.9494668245315552
30,0.14925150573253632,0.8250761032104492,0.7082344889640808,0.8813466429710388,0.9330368041992188,0.9495362639427185
31,0.13822290301322937,0.8377545475959778,0.7253379225730896,0.8963992595672607,0.9371663331985474,0.9545868039131165
32,0.13624195754528046,0.8377665281295776,0.7252991199493408,0.8946331739425659,0.9364988803863525,0.9539409875869751
33,0.13409388065338135,0.8448948860168457,0.7351506352424622,0.8957085013389587,0.9369286298751831,0.9543407559394836
34,0.13322973251342773,0.8484706878662109,0.7418222427368164,0.9012917876243591,0.9337678551673889,0.954882025718689
35,0.1337313950061798,0.8425735235214233,0.7319759130477905,0.8918307423591614,0.9360098242759705,0.9530782103538513
36,0.1255791038274765,0.8527781367301941,0.7462485432624817,0.8985223770141602,0.9422840476036072,0.9565808773040771
37,0.12182267755270004,0.8546991348266602,0.7492685914039612,0.9048858284950256,0.9368053674697876,0.9566800594329834
38,0.11981604993343353,0.8597145080566406,0.7575901746749878,0.9030546545982361,0.944270133972168,0.9583203792572021
39,0.12338932603597641,0.8588885068893433,0.7559781074523926,0.8989601135253906,0.938420832157135,0.9556053280830383
40,0.12063954025506973,0.8593551516532898,0.756247341632843,0.899130642414093,0.9386010766029358,0.9557005763053894
41,0.1142776608467102,0.8654927015304565,0.7650346159934998,0.906906247138977,0.9389915466308594,0.9578279852867126
42,0.10904981195926666,0.8722915649414062,0.7756994962692261,0.9123272895812988,0.9434908032417297,0.960519552230835
43,0.12301500886678696,0.860866367816925,0.7581828832626343,0.9030037522315979,0.9314156770706177,0.9546458125114441
44,0.12194468080997467,0.8682235479354858,0.7699496746063232,0.9013445377349854,0.9353851079940796,0.955358624458313
45,0.10760487616062164,0.8730990290641785,0.7781816720962524,0.9122053980827332,0.9425118565559387,0.9602091312408447
46,0.10187555849552155,0.8830448389053345,0.7927207946777344,0.9190560579299927,0.9429464936256409,0.96211838722229
47,0.10751082003116608,0.8763936161994934,0.783285915851593,0.9127590656280518,0.9410979151725769,0.9599497318267822
48,0.12029442936182022,0.8665752410888672,0.7693491578102112,0.9012125134468079,0.931684136390686,0.9542627930641174
49,0.12164236605167389,0.8675994873046875,0.7696986794471741,0.8993446826934814,0.9352957606315613,0.9548166990280151
50,0.11218011379241943,0.87525874376297,0.780484139919281,0.906852662563324,0.9401299953460693,0.9581385254859924
51,0.10864432901144028,0.8767606019973755,0.7827739715576172,0.9052653312683105,0.9433205723762512,0.9586297273635864
52,0.10511456429958344,0.8808568716049194,0.7893053889274597,0.9119784832000732,0.9428901076316833,0.9602577090263367
53,0.0966871827840805,0.8899990320205688,0.8044865727424622,0.9207006692886353,0.9436136484146118,0.962738573551178
54,0.09591744840145111,0.88947993516922,0.8028212785720825,0.9242066740989685,0.9416711330413818,0.963092565536499
55,0.09578131139278412,0.89140784740448,0.8063480257987976,0.9235677123069763,0.9427226185798645,0.963229775428772
56,0.09452420473098755,0.8908733129501343,0.8050527572631836,0.9173761606216431,0.9472532868385315,0.9629076719284058
57,0.08808883279561996,0.8989642858505249,0.817803680896759,0.9291785359382629,0.9453268051147461,0.9654449224472046
58,0.09227617084980011,0.8976790308952332,0.8166702389717102,0.9255180358886719,0.9428364634513855,0.9637708067893982
59,0.08917509019374847,0.8962950706481934,0.8136609792709351,0.9258421063423157,0.946752667427063,0.9649820923805237
60,0.08988230675458908,0.897222638130188,0.8151555061340332,0.9250569343566895,0.9449824094772339,0.9642687439918518
61,0.08704110234975815,0.8985856771469116,0.8177646398544312,0.9302574992179871,0.9440547227859497,0.965359091758728
62,0.09620224684476852,0.890777587890625,0.8050721287727356,0.9180073142051697,0.9408740997314453,0.9612501859664917
63,0.09684856235980988,0.893733024597168,0.8096029162406921,0.9168499708175659,0.944734513759613,0.9620539546012878
64,0.09690441191196442,0.890637993812561,0.8049443960189819,0.9160107374191284,0.9424328804016113,0.9611778259277344
65,0.09094337373971939,0.8921877145767212,0.8084356188774109,0.9237148761749268,0.9445503950119019,0.9637940526008606
66,0.08101313561201096,0.9061340093612671,0.8297935724258423,0.9327954649925232,0.948792040348053,0.9673900604248047
67,0.08700445294380188,0.9010812044143677,0.8227331042289734,0.9268766641616821,0.9470470547676086,0.9653373956680298
68,0.0969817191362381,0.8895270228385925,0.80378657579422,0.9157105088233948,0.9439112544059753,0.9615218043327332
69,0.08378943800926208,0.905875563621521,0.8295251131057739,0.9315744042396545,0.9455530047416687,0.9661365747451782
70,0.08138465136289597,0.9034949541091919,0.8256998062133789,0.9315876960754395,0.9491800665855408,0.9671844244003296
71,0.07696518301963806,0.9090861082077026,0.8346864581108093,0.9386515021324158,0.9490147233009338,0.9689913392066956
72,0.08044818043708801,0.9060980677604675,0.8296756744384766,0.9322028160095215,0.9477473497390747,0.966934084892273
73,0.08813782036304474,0.8960554003715515,0.8137256503105164,0.9274216294288635,0.9424678683280945,0.964160144329071
74,0.07791333645582199,0.9098513722419739,0.8359795808792114,0.9349928498268127,0.949338972568512,0.968124270439148
