,loss,dice_coef,jacard,recall_1,precision_1,accuracy
0,0.2452409565448761,0.5966286659240723,0.45404282212257385,0.6703459024429321,0.8266691565513611,0.050269369035959244
1,0.17439760267734528,0.7028963565826416,0.5644433498382568,0.7748532295227051,0.8780308365821838,0.026901856064796448
2,0.1453569233417511,0.7487080097198486,0.6186971664428711,0.8111804127693176,0.8991928696632385,0.03980875760316849
3,0.13619555532932281,0.7553870677947998,0.629953145980835,0.8218833208084106,0.9037127494812012,0.03006591834127903
4,0.13221906125545502,0.7657699584960938,0.6430909633636475,0.8276727199554443,0.9051401615142822,0.029743652790784836
5,0.12457581609487534,0.7841036915779114,0.6647741198539734,0.8379279375076294,0.9052969813346863,0.027904460206627846
6,0.1176610067486763,0.7904968857765198,0.6729110479354858,0.8451625108718872,0.9167604446411133,0.032638344913721085
7,0.11220373958349228,0.7997344732284546,0.6850591897964478,0.8529919385910034,0.9159256219863892,0.032286785542964935
8,0.10839464515447617,0.8069745898246765,0.6948053240776062,0.8566970229148865,0.9183714389801025,0.04722493514418602
9,0.10414402186870575,0.8132449388504028,0.703826367855072,0.861444354057312,0.9235211610794067,0.03729817643761635
10,0.09778360277414322,0.823320746421814,0.7160075902938843,0.8691521883010864,0.9231839179992676,0.050402019172906876
11,0.09395048022270203,0.8310519456863403,0.7262561321258545,0.8747856020927429,0.9279950857162476,0.04273274913430214
12,0.09257882088422775,0.837872326374054,0.734541118144989,0.8806678056716919,0.9257006049156189,0.03589925169944763
13,0.08775527030229568,0.8408281803131104,0.7405678629875183,0.8838289380073547,0.9306384921073914,0.04147786274552345
14,0.08418264240026474,0.8493685126304626,0.7504478693008423,0.8903700709342957,0.9287750720977783,0.08601806312799454
15,0.08058282732963562,0.8536120653152466,0.7570985555648804,0.8938347101211548,0.933375358581543,0.06284505128860474
16,0.07541196048259735,0.8603829741477966,0.7663698792457581,0.8998616933822632,0.9356157183647156,0.05223958194255829
17,0.06990998238325119,0.8712751865386963,0.7811635732650757,0.9096117615699768,0.9391733407974243,0.06662597507238388
