,loss,dice_coef,jacard,recall_4,precision_4,accuracy
0,0.48529306054115295,0.5332353115081787,0.375149667263031,0.5585955381393433,0.7424970865249634,0.1063368022441864
1,0.34381887316703796,0.655841052532196,0.4988812506198883,0.6977651119232178,0.8440121412277222,0.09589843451976776
2,0.3000326454639435,0.718159556388855,0.5702604055404663,0.7528253197669983,0.8675205707550049,0.09259982407093048
3,0.27246761322021484,0.7553330659866333,0.6148196458816528,0.7738587856292725,0.8751327395439148,0.0874565988779068
4,0.2698701024055481,0.752629280090332,0.6135205030441284,0.7915472388267517,0.872314453125,0.07674696296453476
5,0.2653927206993103,0.749832034111023,0.6097549796104431,0.7760750651359558,0.8922805786132812,0.06979166716337204
6,0.19117555022239685,0.8165701031684875,0.6970327496528625,0.8424798250198364,0.9113986492156982,0.06426866352558136
7,0.24107785522937775,0.7830492854118347,0.652833104133606,0.8081430196762085,0.8930426836013794,0.04697265475988388
8,0.20717735588550568,0.8023210763931274,0.6798586249351501,0.8318141102790833,0.9149863719940186,0.05211588367819786
9,0.1704803705215454,0.8361212611198425,0.7259806394577026,0.8657015562057495,0.9293214678764343,0.07218967378139496
10,0.15874603390693665,0.8543545603752136,0.75246661901474,0.8801774382591248,0.9225202798843384,0.04619140550494194
11,0.18130426108837128,0.832201361656189,0.7201858758926392,0.867935836315155,0.9213661551475525,0.03925781324505806
12,0.14180703461170197,0.8677955865859985,0.7705455422401428,0.9009644985198975,0.933440089225769,0.03369140625
13,0.14027953147888184,0.8670774698257446,0.7715935111045837,0.8980313539505005,0.9343450665473938,0.03040364570915699
14,0.12930673360824585,0.8733752965927124,0.7796038389205933,0.9076774716377258,0.9325351715087891,0.04371744766831398
15,0.11764229834079742,0.8876498937606812,0.8013041615486145,0.916884183883667,0.9369509220123291,0.0654839426279068
16,0.13079401850700378,0.8795028924942017,0.7897194027900696,0.9123342633247375,0.9292547702789307,0.06057942658662796
17,0.1437859833240509,0.8674795031547546,0.773409366607666,0.8923950791358948,0.9260127544403076,0.02928602509200573
18,0.13487930595874786,0.8635601997375488,0.7671470642089844,0.9035232067108154,0.9310832619667053,0.04901258647441864
19,0.10484789311885834,0.8953529596328735,0.8145573735237122,0.9290668964385986,0.942155659198761,0.0349392369389534
20,0.11386130005121231,0.889869213104248,0.8060854077339172,0.9165297150611877,0.9418457746505737,0.03856336697936058
21,0.08967695385217667,0.9095770120620728,0.8367730975151062,0.937949001789093,0.9482017159461975,0.0431315116584301
22,0.0809934064745903,0.9205071330070496,0.8536229133605957,0.9498835206031799,0.9490976929664612,0.07300347089767456
23,0.16959352791309357,0.8558928370475769,0.7552860379219055,0.8822950124740601,0.9176911115646362,0.03547092154622078
24,0.16156843304634094,0.8580328226089478,0.7608016729354858,0.8900965452194214,0.9207744598388672,0.02759331651031971
25,0.10623208433389664,0.8930985331535339,0.8104049563407898,0.9335905313491821,0.9381683468818665,0.015407986007630825
26,0.09629161655902863,0.9048342704772949,0.829465389251709,0.9372640252113342,0.9434292316436768,0.03973524272441864
27,0.07784931361675262,0.9219234585762024,0.8562602996826172,0.9502344727516174,0.9522429704666138,0.02100694365799427
28,0.07156200706958771,0.9223378896713257,0.8571616411209106,0.9530571699142456,0.9557247757911682,0.0458441823720932
29,0.0886889398097992,0.9163390398025513,0.8482930064201355,0.9456338882446289,0.9428308010101318,0.02969835139811039
30,0.07618250697851181,0.9186869859695435,0.8516343832015991,0.9487218260765076,0.9549173712730408,0.04765624925494194
31,0.07939648628234863,0.9182361364364624,0.8515291213989258,0.9505966305732727,0.9488776922225952,0.02829861082136631
32,0.06374942511320114,0.9344807863235474,0.8782899975776672,0.9608308672904968,0.9593950510025024,0.05310329794883728
33,0.0626697689294815,0.9335780143737793,0.8763378262519836,0.9628453850746155,0.9594604969024658,0.05916883796453476
34,0.056225426495075226,0.9406591653823853,0.8888312578201294,0.9663041234016418,0.9637890458106995,0.0584309883415699
35,0.04818078503012657,0.9467705488204956,0.8995753526687622,0.9713815450668335,0.9681721925735474,0.05998263880610466
36,0.04655047506093979,0.9478190541267395,0.9015924334526062,0.9728690385818481,0.968838095664978,0.0505642369389534
37,0.0444040521979332,0.9516035914421082,0.908220112323761,0.973053514957428,0.9711601138114929,0.06786024570465088
38,0.05866452306509018,0.9392072558403015,0.8866545557975769,0.9646238088607788,0.9628524780273438,0.0362413190305233
39,0.05230744555592537,0.9440388679504395,0.8947260975837708,0.9679808020591736,0.9661698937416077,0.05671657994389534
40,0.05072559788823128,0.9449436068534851,0.8967226147651672,0.9678747057914734,0.9681617021560669,0.04198133572936058
41,0.050408244132995605,0.9450651407241821,0.8967219591140747,0.96877121925354,0.9676455855369568,0.04121093824505806
42,0.039234649389982224,0.9546952247619629,0.9139608144760132,0.9767638444900513,0.9732685089111328,0.05443793535232544
43,0.03478340059518814,0.959906280040741,0.9234743118286133,0.9782215356826782,0.977441668510437,0.04443359375
44,0.038411565124988556,0.9566267132759094,0.9174243807792664,0.9768983721733093,0.9751530289649963,0.05174696072936058
45,0.033836618065834045,0.9612740278244019,0.9258653521537781,0.9784843921661377,0.9789361953735352,0.0440538190305233
46,0.03044218197464943,0.9647427797317505,0.9323166012763977,0.981151819229126,0.9805657267570496,0.05080294981598854
47,0.029690880328416824,0.9650786519050598,0.932939887046814,0.9816246032714844,0.9807155132293701,0.05042317882180214
48,0.031672000885009766,0.9643393754959106,0.9315654039382935,0.9797590374946594,0.9798438549041748,0.03909505158662796
49,0.03619906306266785,0.9601014256477356,0.9238365888595581,0.9765823483467102,0.9775736927986145,0.03603515774011612
50,0.05744311958551407,0.9425538182258606,0.89214688539505,0.9627089500427246,0.9660013318061829,0.05182291567325592
51,0.2283809930086136,0.8355612754821777,0.7476239204406738,0.8591195940971375,0.8939090371131897,0.0747612863779068
52,0.17033620178699493,0.8352442979812622,0.7262722253799438,0.8585153222084045,0.9375932812690735,0.03855251893401146
53,0.10926554352045059,0.892776370048523,0.8117977380752563,0.932005763053894,0.9373450875282288,0.03817274421453476
54,0.09037686884403229,0.9104067087173462,0.8386780023574829,0.9376816153526306,0.9463197588920593,0.02057291753590107
55,0.06160610169172287,0.9351720809936523,0.8794367909431458,0.9623175859451294,0.9614190459251404,0.05299479141831398
56,0.05315743759274483,0.9417921900749207,0.8908537030220032,0.9677777886390686,0.9676895141601562,0.06672091782093048
57,0.04249311611056328,0.9520980715751648,0.9091312289237976,0.9756355285644531,0.9718741178512573,0.06436631828546524
58,0.03888963162899017,0.9558431506156921,0.9160219430923462,0.9773853421211243,0.9744037985801697,0.06945529580116272
59,0.03534390777349472,0.9604892730712891,0.9244183301925659,0.9783681035041809,0.9772960543632507,0.06442057341337204
60,0.0330132432281971,0.9626047015190125,0.9283617734909058,0.98055499792099,0.9783064723014832,0.07164713740348816
61,0.03215543180704117,0.9641488194465637,0.9311642646789551,0.9798268675804138,0.9801306128501892,0.06319444626569748
62,0.029751192778348923,0.9662985801696777,0.9351804852485657,0.9821825623512268,0.980376660823822,0.08352864533662796
63,0.03379375860095024,0.9622529745101929,0.9277485609054565,0.9793471097946167,0.9788195490837097,0.05747612938284874
64,0.027241939678788185,0.969244122505188,0.9406300783157349,0.9836376309394836,0.9824402332305908,0.06396484375
65,0.02402057684957981,0.9714730978012085,0.9448353052139282,0.9855624437332153,0.9845333099365234,0.06710069626569748
66,0.022138521075248718,0.9751124382019043,0.9516240358352661,0.9863390922546387,0.9860281348228455,0.07094184309244156
67,0.023237522691488266,0.9740495681762695,0.9496141672134399,0.9859899282455444,0.9848489165306091,0.07361111044883728
68,0.023969991132616997,0.9725506901741028,0.9468194246292114,0.9853100180625916,0.9847037196159363,0.07775607705116272
69,0.022260615602135658,0.9746274948120117,0.9507144689559937,0.9861108064651489,0.9859623312950134,0.07939453423023224
70,0.023295197635889053,0.9738749265670776,0.9492585062980652,0.9859864115715027,0.9848618507385254,0.06631944328546524
71,0.021260377019643784,0.975010871887207,0.9514324069023132,0.9870887994766235,0.9860860705375671,0.07547742873430252
72,0.04083239287137985,0.9629102945327759,0.9291960000991821,0.9761444926261902,0.9762093424797058,0.04312065988779068
73,0.06548464298248291,0.9327563047409058,0.8762938380241394,0.9566323161125183,0.9627301692962646,0.009006076492369175
74,0.032333213835954666,0.9626585245132446,0.9285466074943542,0.9786385297775269,0.9807151556015015,0.02981770783662796
75,0.023243717849254608,0.9727925062179565,0.9472650289535522,0.9858375787734985,0.984670877456665,0.02926432341337204
76,0.020486535504460335,0.9769954681396484,0.9551821947097778,0.9873161911964417,0.9870366454124451,0.0318467877805233
77,0.018883217126131058,0.978126049041748,0.9573482275009155,0.988135576248169,0.9880332946777344,0.05388454720377922
78,0.017840327695012093,0.9798229336738586,0.9605827331542969,0.9890965819358826,0.9884554147720337,0.04533420130610466
79,0.018731411546468735,0.9787253141403198,0.9584943652153015,0.9884073138237,0.9880442023277283,0.03699001669883728
80,0.017534036189317703,0.9803614616394043,0.9615787267684937,0.989343523979187,0.9885527491569519,0.04110243171453476
81,0.017956815659999847,0.9800372123718262,0.9609730839729309,0.9889540076255798,0.9883113503456116,0.05379774421453476
