,loss,side_6_loss,side_7_loss,side_8_loss,activation_371_loss,add_95_loss,side_6_dice_coef,side_6_jacard,side_6_recall_3,side_6_precision_3,side_6_accuracy,side_7_dice_coef,side_7_jacard,side_7_recall_3,side_7_precision_3,side_7_accuracy,side_8_dice_coef,side_8_jacard,side_8_recall_3,side_8_precision_3,side_8_accuracy,activation_371_dice_coef,activation_371_jacard,activation_371_recall_3,activation_371_precision_3,activation_371_accuracy,add_95_dice_coef,add_95_jacard,add_95_recall_3,add_95_precision_3,add_95_accuracy
83,0.3986000120639801,0.08330447971820831,0.07820666581392288,0.07910313457250595,0.07928204536437988,0.07870353013277054,0.8049597144126892,0.6843202710151672,0.8725113868713379,0.9029016494750977,0.9667109847068787,0.8185078501701355,0.7038396596908569,0.8763969540596008,0.9150249361991882,0.9691673517227173,0.8180078268051147,0.7032274007797241,0.8735763430595398,0.9155803918838501,0.9688692688941956,0.8179958462715149,0.7030757069587708,0.8759760856628418,0.9139151573181152,0.9689350724220276,0.8148652911186218,0.6985527276992798,0.87610924243927,0.9141958355903625,0.968997597694397
84,0.40078943967819214,0.08366112411022186,0.07866727560758591,0.07953891903162003,0.07981928437948227,0.07910293340682983,0.8094239234924316,0.6889684796333313,0.8731304407119751,0.9017886519432068,0.9666149616241455,0.8234295845031738,0.7094411253929138,0.8775381445884705,0.9128976464271545,0.968986988067627,0.8230751156806946,0.7090339660644531,0.8757498264312744,0.9127940535545349,0.9687273502349854,0.822599470615387,0.7082595825195312,0.8769257664680481,0.9121196866035461,0.9687802195549011,0.8196309804916382,0.7038641571998596,0.8773794770240784,0.9122318625450134,0.9688594937324524
85,0.3603266477584839,0.07612823694944382,0.0703924223780632,0.07130067050457001,0.07149277627468109,0.07101240754127502,0.8234459161758423,0.7074171304702759,0.8829144835472107,0.9099878072738647,0.9692526459693909,0.8384842872619629,0.7296080589294434,0.8894434571266174,0.9209071397781372,0.9718815684318542,0.8376545906066895,0.7285314202308655,0.8869253993034363,0.9208742380142212,0.971530020236969,0.837300181388855,0.7278504967689514,0.887811541557312,0.9205471277236938,0.9716002941131592,0.8342153429985046,0.723275899887085,0.8883472681045532,0.9203576445579529,0.9716443419456482
86,0.39065948128700256,0.08191438019275665,0.07654578983783722,0.07730689644813538,0.07782144844532013,0.07707087695598602,0.8126217126846313,0.694230318069458,0.8736835718154907,0.9016366600990295,0.9666650295257568,0.8256794214248657,0.7134813666343689,0.8802148103713989,0.9118159413337708,0.9691787958145142,0.8244067430496216,0.7118857502937317,0.878568708896637,0.9118409752845764,0.968959629535675,0.8252243995666504,0.7128398418426514,0.8802100419998169,0.9105484485626221,0.9689762592315674,0.8219762444496155,0.7080367803573608,0.8797106146812439,0.9112269878387451,0.9690172672271729
87,0.3704546391963959,0.07792361825704575,0.07242903858423233,0.07347629964351654,0.07360673695802689,0.07301895320415497,0.8217909932136536,0.7060930728912354,0.8806212544441223,0.9101381301879883,0.9689668416976929,0.8363026976585388,0.7277602553367615,0.8873640298843384,0.9205347895622253,0.9715369939804077,0.8352413773536682,0.7265259623527527,0.8843554258346558,0.9207631349563599,0.9711593389511108,0.8352246284484863,0.7262409925460815,0.8864385485649109,0.91938316822052,0.9712277054786682,0.8321385979652405,0.7215812802314758,0.8862466812133789,0.9200390577316284,0.9713056087493896
88,0.36197298765182495,0.07650919258594513,0.07077942043542862,0.07153946161270142,0.07187318056821823,0.07127152383327484,0.8234978318214417,0.7099290490150452,0.8837853074073792,0.9073055386543274,0.9689395427703857,0.8396227359771729,0.73410964012146,0.8918243050575256,0.9184179902076721,0.9718137979507446,0.839027464389801,0.7335288524627686,0.890133798122406,0.9181742072105408,0.971543550491333,0.8388857245445251,0.7330926656723022,0.8916649222373962,0.9170780181884766,0.9715793132781982,0.8352594971656799,0.7275794148445129,0.8911080956459045,0.9175897240638733,0.9715842604637146
89,0.30416619777679443,0.06571634113788605,0.059107955545186996,0.059624284505844116,0.05994250252842903,0.0597752146422863,0.8408451080322266,0.7329933643341064,0.9027430415153503,0.9192107915878296,0.9734379649162292,0.8581283688545227,0.7591395378112793,0.9111754298210144,0.9305925369262695,0.9764180779457092,0.8584656715393066,0.7598026990890503,0.9090166091918945,0.9309951663017273,0.9761805534362793,0.8576524257659912,0.7584015130996704,0.9096243977546692,0.9307578206062317,0.9762284159660339,0.8537589311599731,0.7524732947349548,0.9097676873207092,0.9301949739456177,0.9761595129966736
90,0.3757067024707794,0.07927994430065155,0.07322317361831665,0.07436631619930267,0.07476255297660828,0.07407453656196594,0.8198484778404236,0.7052934169769287,0.878248393535614,0.9078764319419861,0.9682834148406982,0.8344696760177612,0.7272337079048157,0.8849665522575378,0.9193285703659058,0.9710174798965454,0.8331019878387451,0.7257891893386841,0.8817351460456848,0.9191930294036865,0.9705526232719421,0.8340780138969421,0.7267229557037354,0.8842952251434326,0.9169104099273682,0.9705439805984497,0.830361545085907,0.7211635708808899,0.8837656378746033,0.9181867837905884,0.9706732034683228
91,0.2771034240722656,0.060886502265930176,0.053497958928346634,0.054023824632167816,0.0543498620390892,0.0543452687561512,0.8564978241920471,0.7537921071052551,0.9115973114967346,0.9239594340324402,0.9754189848899841,0.8756791949272156,0.7835083603858948,0.9207406044006348,0.9359637498855591,0.9786038994789124,0.8761581182479858,0.784342885017395,0.9194637537002563,0.9358146786689758,0.9784013628959656,0.874739408493042,0.7820377945899963,0.9199129939079285,0.9354585409164429,0.978407621383667,0.8707624673843384,0.7758039236068726,0.9197647571563721,0.935163676738739,0.9783406257629395
92,0.3332470953464508,0.07125546783208847,0.06483623385429382,0.06568203121423721,0.0660000592470169,0.0654732957482338,0.8348758220672607,0.7248925566673279,0.8942832946777344,0.9142646193504333,0.9714853763580322,0.8520578145980835,0.7508692741394043,0.9017801880836487,0.9272035360336304,0.974577784538269,0.8506508469581604,0.7490637302398682,0.8995807766914368,0.92759108543396,0.9743335247039795,0.851266622543335,0.7497694492340088,0.9010503888130188,0.9262798428535461,0.9743304252624512,0.847209632396698,0.7435540556907654,0.9008520245552063,0.926277756690979,0.9743038415908813
