,loss,side_6_loss,side_7_loss,side_8_loss,side_9_loss,side_10_loss,side_6_dice_coef,side_6_jacard,side_6_recall_1,side_6_precision_1,side_6_accuracy,side_7_dice_coef,side_7_jacard,side_7_recall_1,side_7_precision_1,side_7_accuracy,side_8_dice_coef,side_8_jacard,side_8_recall_1,side_8_precision_1,side_8_accuracy,side_9_dice_coef,side_9_jacard,side_9_recall_1,side_9_precision_1,side_9_accuracy,side_10_dice_coef,side_10_jacard,side_10_recall_1,side_10_precision_1,side_10_accuracy
40,1.2156615257263184,0.11374963819980621,0.1289433389902115,0.13247740268707275,0.19773754477500916,0.6427539587020874,0.8889592289924622,0.8036559224128723,0.918397068977356,0.9446889162063599,0.9551441073417664,0.865962028503418,0.7683748006820679,0.909633219242096,0.9422265887260437,0.9515764713287354,0.8702855110168457,0.7749658823013306,0.9082152247428894,0.941917359828949,0.9510306119918823,0.7879555821418762,0.6637721657752991,0.8935672044754028,0.9235118627548218,0.9402115941047668,0.41520291566848755,0.26948803663253784,0.9413480758666992,0.7908775210380554,0.8980906009674072
41,1.2198584079742432,0.11896561086177826,0.12882111966609955,0.1322588473558426,0.19858959317207336,0.6412233114242554,0.8879684209823608,0.8024594187736511,0.9159080386161804,0.9401953816413879,0.9528322815895081,0.8675445318222046,0.7707458138465881,0.9073375463485718,0.943516731262207,0.9512987732887268,0.871566891670227,0.7770228385925293,0.9110761284828186,0.9406756162643433,0.9514970183372498,0.7898575067520142,0.6691797971725464,0.8987551927566528,0.9192467927932739,0.9402921199798584,0.41742143034935,0.27137094736099243,0.9425258040428162,0.7909652590751648,0.8984214663505554
42,1.2292726039886475,0.11720931529998779,0.1308935582637787,0.13638463616371155,0.20729346573352814,0.6374913454055786,0.8900958299636841,0.8053595423698425,0.9134078025817871,0.9476519227027893,0.9545894861221313,0.8681451082229614,0.7714178562164307,0.9032213687896729,0.947584331035614,0.9513781070709229,0.8724397420883179,0.7780760526657104,0.9012120366096497,0.9487317204475403,0.9511302709579468,0.7803291082382202,0.6564024686813354,0.8882379531860352,0.9239910840988159,0.9387573003768921,0.41583752632141113,0.2714558243751526,0.9441709518432617,0.7906498312950134,0.8986647129058838
43,1.201414704322815,0.1109902635216713,0.1263102889060974,0.13040052354335785,0.19826968014240265,0.6354441046714783,0.8922096490859985,0.8081057667732239,0.9206147789955139,0.9443287253379822,0.9557127356529236,0.8708271980285645,0.774869441986084,0.9104352593421936,0.9431657195091248,0.9521447420120239,0.8750009536743164,0.7813152074813843,0.9102771282196045,0.9418677687644958,0.9516547918319702,0.7874296307563782,0.6644190549850464,0.8935192227363586,0.9224956631660461,0.9398438930511475,0.4202648997306824,0.2746568024158478,0.95216965675354,0.7855780720710754,0.8980370759963989
44,1.3247756958007812,0.13498452305793762,0.14672261476516724,0.1702488213777542,0.23879802227020264,0.6340217590332031,0.8806835412979126,0.7905945777893066,0.8995768427848816,0.9429885149002075,0.9487043023109436,0.8589612245559692,0.7579192519187927,0.8921756744384766,0.9396076202392578,0.9452722072601318,0.8600678443908691,0.7601780295372009,0.8790983557701111,0.9390224814414978,0.9410244226455688,0.771562933921814,0.6431701183319092,0.8625380992889404,0.9154396057128906,0.9280529022216797,0.41697508096694946,0.2728956937789917,0.941879153251648,0.780609667301178,0.893029510974884
45,1.1842975616455078,0.11386515200138092,0.12329460680484772,0.1259596049785614,0.18919232487678528,0.6319862604141235,0.8928157687187195,0.8085244297981262,0.9174595475196838,0.9442777037620544,0.9547115564346313,0.8738870620727539,0.7788677215576172,0.9120739102363586,0.9463034272193909,0.9537174105644226,0.8789340257644653,0.7868693470954895,0.9128928184509277,0.9434525966644287,0.9530075192451477,0.7946277856826782,0.6708073019981384,0.8986580967903137,0.9283956289291382,0.9434548616409302,0.42715373635292053,0.27966469526290894,0.9544848203659058,0.7756617069244385,0.893447995185852
46,1.2359974384307861,0.12042232602834702,0.13401077687740326,0.14199508726596832,0.21023079752922058,0.6293383240699768,0.89030522108078,0.8060730695724487,0.9110684394836426,0.9420573711395264,0.95196533203125,0.8709125518798828,0.7758892774581909,0.9037256240844727,0.9412068724632263,0.9493947625160217,0.8738304972648621,0.7804827094078064,0.8982179164886475,0.9426960349082947,0.9481832981109619,0.7859241962432861,0.6613184213638306,0.881260097026825,0.9235133528709412,0.9364719390869141,0.42487388849258423,0.27907341718673706,0.9523292779922485,0.7871769666671753,0.8988914489746094
47,1.1957886219024658,0.11094258725643158,0.1256544440984726,0.1343168318271637,0.19748307764530182,0.6273912787437439,0.891913890838623,0.8073959350585938,0.9195376038551331,0.9446036219596863,0.9554708003997803,0.8723903894424438,0.7772899866104126,0.908632755279541,0.9450830817222595,0.9522311091423035,0.8756330609321594,0.7827104330062866,0.9078962802886963,0.9426311254501343,0.9511732459068298,0.7939535975456238,0.6717461347579956,0.8917757868766785,0.9254244565963745,0.9403284788131714,0.4303492605686188,0.28291642665863037,0.9607273936271667,0.7722628116607666,0.8931119441986084
48,1.1598395109176636,0.1073676198720932,0.1164684072136879,0.12242446094751358,0.1891379952430725,0.6244412660598755,0.8955270648002625,0.8145308494567871,0.9254896640777588,0.9439143538475037,0.9570902585983276,0.8767493367195129,0.7857925295829773,0.9197225570678711,0.9457499980926514,0.9559195041656494,0.8811219930648804,0.7923480272293091,0.9187481999397278,0.9445881247520447,0.9552192687988281,0.7998344302177429,0.6826215982437134,0.9014514684677124,0.927302896976471,0.94392991065979,0.43225032091140747,0.28500866889953613,0.9626370072364807,0.7957527041435242,0.9057502746582031
49,1.2319004535675049,0.12246686220169067,0.13609078526496887,0.13939765095710754,0.2108687162399292,0.6230763792991638,0.88311368227005,0.7952134013175964,0.9109974503517151,0.940909743309021,0.9515524506568909,0.8634222149848938,0.7656890153884888,0.9069322943687439,0.938401997089386,0.9494365453720093,0.8699801564216614,0.7752825617790222,0.9092275500297546,0.9405117630958557,0.9508673548698425,0.7774595022201538,0.6556558609008789,0.892638087272644,0.915144681930542,0.9370010495185852,0.430617094039917,0.28477510809898376,0.9580227136611938,0.773476779460907,0.8931251764297485
